Transmittance,shgc,window_u,roof_u,extWall_u,total_idealCooling,total_idealHeating
50,0.776267253,0.98386458,0.138544706,0.326719035,1094.855144,22829.56289
80,0.461257198,0.952813466,0.371822648,0.17283218,809.3216741,22387.18914
80,0.564436577,1.887134014,0.233027053,0.277391157,938.2664455,24774.31178
80,0.692968363,0.871810656,0.173486164,0.387998703,1162.769512,23728.5745
80,0.744928415,2.19629953,0.17675743,0.283252353,1144.109124,24314.63783
60,0.668869062,2.346191807,0.355368935,0.243267804,974.7281397,24999.9739
20,0.784869101,1.679584926,0.111009424,0.483772142,991.7540221,26550.91812
20,0.366676596,1.208852078,0.223759789,0.391165339,611.3923037,26788.23568
70,0.73145692,1.060381686,0.224953711,0.442447359,1186.040041,24928.65181
70,0.775124493,2.122403375,0.154465994,0.106058562,1066.017553,21262.73742
30,0.792670158,1.291419715,0.218633531,0.321907985,1017.780997,23752.61154
20,0.429108129,1.279560477,0.289450164,0.463873796,699.3119676,27771.42843
50,0.59672729,2.150230362,0.340392154,0.357931786,907.6666687,26786.37958
30,0.495868095,1.1798855,0.192845228,0.215435296,683.7073484,23218.82454
40,0.37934244,2.060498608,0.329509772,0.483593105,718.0462484,29591.13292
40,0.782325134,0.757300431,0.223285579,0.228192806,1041.49057,21232.08186
60,0.658477154,1.239641406,0.125808019,0.376795302,1016.890519,24431.35278
50,0.487191156,1.621558072,0.176422933,0.31425582,770.1607725,25329.70968
20,0.359686514,2.387098939,0.105367307,0.319715399,556.3150178,27450.45333
50,0.449747957,1.517470338,0.189619021,0.181209809,679.2990529,23357.39681
30,0.779557891,1.356440123,0.229841573,0.337818202,1009.52502,24195.2827
20,0.759794837,0.943068074,0.229962116,0.126823167,876.0302331,20339.67675
60,0.762269407,2.077466655,0.305405633,0.101247424,1019.642561,21727.45738
60,0.698270561,1.097643236,0.319429969,0.107573826,981.1675194,20410.8775
30,0.517282926,1.381953827,0.220669175,0.460742249,800.1192608,27154.43998
30,0.47646348,1.297962695,0.333795309,0.136993354,646.5853353,22730.33738
40,0.35270166,1.105686499,0.106585818,0.135285922,531.9317447,22245.34109
80,0.62001066,1.492787262,0.325090348,0.256063843,1018.023733,23755.95342
50,0.576967665,1.052138112,0.318378362,0.468539691,953.9656759,26442.1082
40,0.587041344,1.414666953,0.379460869,0.273320473,849.4360803,24544.45255
20,0.401538712,2.360595948,0.134585904,0.18652109,536.3123468,25279.00852
30,0.615113165,1.936698405,0.326865892,0.468341113,895.9377647,28061.51641
80,0.535993989,1.073685097,0.388401911,0.229582175,923.6610624,23168.15027
50,0.365171506,1.60508162,0.373618722,0.405391608,706.4980486,27888.17995
80,0.471165146,1.509499567,0.311015764,0.25336678,833.7080083,24489.33404
70,0.574447012,0.792441233,0.325805552,0.129639096,897.1932695,20686.6234
20,0.479930171,1.380559607,0.182772067,0.31737457,671.1079824,25300.84288
60,0.577452176,0.781934541,0.193427955,0.474559035,986.5668415,25524.79905
30,0.431665353,1.712846263,0.278240964,0.426681662,711.8877808,27889.6339
70,0.416884223,1.592855194,0.305003848,0.432847697,816.4864387,27602.65363
20,0.532157483,1.113873888,0.235608727,0.201911336,682.036955,22942.60832
70,0.50013031,1.678687926,0.260173498,0.254739129,832.1851981,24568.3886
30,0.583759162,1.663342798,0.290903575,0.184266671,755.4151534,23486.34136
20,0.503845508,0.963469479,0.292695626,0.416556278,751.7159014,26138.81592
50,0.642203194,1.974956969,0.234849928,0.298369238,921.8676528,25093.46683
40,0.758990584,0.78253077,0.22246956,0.496321441,1116.236252,25286.54909
20,0.540923087,1.432355707,0.184314295,0.226820188,686.8208133,23731.69168
40,0.380673026,2.384561341,0.202699993,0.234252013,599.5791293,26194.51853
50,0.392954381,2.025819295,0.224471634,0.364146145,696.3248252,27421.70469
40,0.38241405,1.350217831,0.182350792,0.357767951,658.843802,26187.20804
20,0.721683625,1.556070128,0.131013123,0.19812111,832.257638,22494.19331
70,0.794807512,2.089820619,0.314204549,0.454612996,1243.741747,26878.53069
70,0.494015519,1.969351989,0.184093502,0.384683095,864.3870143,26775.59249
30,0.764736091,0.879503261,0.186977343,0.211007524,959.6198309,21284.38943
30,0.558823775,2.177659882,0.138384808,0.325238092,762.1780741,26141.0864
40,0.638067111,0.976291368,0.179955463,0.116402095,828.5257367,20359.12175
70,0.585656901,1.831130004,0.141739502,0.466387212,996.5169623,27062.21903
30,0.377198943,2.15367162,0.163592005,0.290970424,592.2536691,26654.39889
30,0.602486186,1.336249412,0.23056028,0.118413631,747.9055105,21542.11556
70,0.635780382,1.459837146,0.38345106,0.352619485,1046.047908,25297.29579
20,0.622456091,2.262637151,0.292574289,0.448980321,843.5628421,28306.80284
80,0.624804198,2.323579854,0.271341196,0.241963224,991.1144951,24761.02433
20,0.57865282,1.096678193,0.350361729,0.189603445,733.0597612,22835.49768
70,0.42100487,1.6509884,0.298878443,0.427049652,817.7977384,27580.10699
30,0.615297273,2.213946459,0.202927559,0.439788494,866.1046017,27749.39194
60,0.694067008,1.357013646,0.342749203,0.303422916,1049.47516,24079.18523
30,0.383224815,2.078924789,0.114081744,0.316299574,602.6993969,26706.83304
20,0.526084338,1.334392372,0.371599705,0.247532654,705.4937265,24507.66192
50,0.636485414,1.708302446,0.29583248,0.388597722,965.1557985,26165.6789
80,0.427819721,1.546527524,0.274523232,0.285425297,789.2155911,25188.24944
60,0.395044569,2.347660057,0.102955197,0.110030672,597.552643,23589.63218
30,0.695986155,1.933859833,0.124076599,0.408992194,926.0101816,26243.92577
60,0.494015519,1.969351989,0.184093502,0.384683095,832.8562089,26843.85669
70,0.516665872,1.648314971,0.090218023,0.494098927,926.9736481,27316.50371
70,0.612863455,1.061540668,0.176756771,0.169673506,933.5764169,21233.38877
70,0.70371078,1.61087546,0.373092965,0.136968492,1033.936487,21903.40495
70,0.713170627,1.530571976,0.103297079,0.232116494,1054.085252,22386.52843
50,0.362547111,1.671646334,0.172787139,0.393232525,676.6956919,27249.58389
80,0.41146262,2.100210337,0.346260341,0.206785869,735.5284726,25261.58845
60,0.57865282,1.096678193,0.350361729,0.189603445,882.7968481,22407.01965
60,0.666250769,0.954213803,0.319193653,0.260160317,1011.396006,22719.59159
80,0.55900744,1.730362293,0.201027981,0.475068842,1009.458106,27264.0534
70,0.670055238,1.485413166,0.239710973,0.176738908,998.9039719,22074.79679
30,0.401535391,1.999126809,0.340330827,0.314791272,644.2894194,27142.15653
40,0.50128343,1.242722566,0.091312633,0.395502657,783.5735335,25557.15637
40,0.369582238,1.719711405,0.39694475,0.299113554,645.5990861,26685.46232
60,0.729867742,2.159316588,0.33167175,0.329223819,1076.699763,25633.62566
70,0.4147349,1.002975457,0.158794154,0.203005525,712.3365619,22667.98907
40,0.765110278,1.914564321,0.113812619,0.132846867,928.3930904,21560.00053
60,0.759081648,1.380470724,0.147385037,0.253299404,1079.195825,22469.18242
20,0.620271768,1.634991578,0.33278547,0.26688149,786.6257522,24783.02088
40,0.482843454,0.798451126,0.387565974,0.180912726,724.1482753,22457.28641
50,0.3656348,1.476988758,0.102329311,0.396001964,672.3969746,26719.12432
30,0.73122414,1.367177019,0.110195701,0.221827984,902.0854465,22280.13007
50,0.73122414,1.367177019,0.110195701,0.221827984,986.9434476,22052.19421
80,0.637614563,1.135310084,0.160527638,0.260939273,1033.866464,22570.62097
40,0.68118365,1.985383503,0.304101838,0.129888311,861.8762298,22623.16373
60,0.586955305,1.07784928,0.166122859,0.241414061,892.69173,22575.71382
30,0.615483539,2.026616835,0.184936187,0.37513907,842.3136159,26486.40221
60,0.747328219,1.171207354,0.169944629,0.216129138,1061.047987,21628.40041
60,0.530309951,2.358566549,0.132894339,0.231446464,795.325324,24855.42496
60,0.442047299,1.907826767,0.237415175,0.433134055,804.4914144,27866.28909
20,0.368522537,0.799786806,0.248706731,0.21029575,547.8686799,23359.1852
50,0.587798847,1.993419623,0.24352486,0.106514811,785.9993317,22411.12872
20,0.418310181,1.957304723,0.377665273,0.269086353,615.3002453,26514.23512
80,0.393106537,0.786297574,0.384092131,0.455046569,843.7890808,26687.13858
50,0.449260473,1.95298307,0.330114844,0.345038208,756.8238173,27021.43537
20,0.715798656,1.956967575,0.271318765,0.448476444,928.6384857,27328.81018
40,0.502347702,1.205951693,0.258132468,0.22836724,737.8368593,23536.7711
70,0.624041782,0.837644991,0.342576155,0.243643648,1003.353371,22416.12422
60,0.3656348,1.476988758,0.102329311,0.396001964,696.3682483,26640.49612
30,0.36814972,2.106979777,0.246387587,0.438139023,654.2561969,28960.86143
20,0.500420126,1.585823829,0.220026878,0.115281433,606.5603835,22555.31495
20,0.745461132,1.164128996,0.324745168,0.332235089,939.9322883,24318.0415
60,0.670918021,1.088230087,0.167017546,0.473595274,1077.409351,25584.86299
40,0.410623519,0.951510313,0.160489431,0.218290873,634.4847517,23084.27649
70,0.42967718,2.152160598,0.3425509,0.214427759,737.7022225,25405.82428
70,0.607155245,2.382870225,0.165059266,0.141884143,882.4942758,23105.82159
40,0.722807666,1.845033063,0.119603923,0.370708183,983.3598489,25300.18937
20,0.533853829,1.474304668,0.215915288,0.445017719,769.8804932,27117.7293
40,0.461690572,1.70549671,0.269086673,0.396499612,758.6407588,27176.27313
80,0.558566135,1.115607125,0.352346102,0.288576212,970.0693537,23932.00893
30,0.570478352,0.839969284,0.133127255,0.398229059,829.0010865,24708.27111
20,0.377154578,2.295441501,0.253976233,0.167735803,523.3730779,25395.23572
60,0.571602946,1.115073451,0.267010084,0.405417111,952.0162756,25467.45986
80,0.489095274,1.833008458,0.353650706,0.463163972,937.2525003,28103.63957
40,0.793414596,2.057454597,0.274575507,0.266960388,1026.643036,24302.82136
70,0.388065267,1.232628195,0.326767651,0.110489533,654.6132428,22317.87685
20,0.497946712,2.336029366,0.377326183,0.437241417,743.5412822,29106.72344
60,0.360727943,1.608843084,0.220513278,0.137124971,595.2847084,23367.15474
70,0.729786151,1.951564399,0.342226839,0.419884683,1162.997931,26543.06647
60,0.607109911,1.062134846,0.09458843,0.381615548,963.1257757,24305.83114
70,0.442120552,1.841374171,0.252705264,0.441926715,839.4731104,27856.01099
30,0.761372666,0.974363765,0.331360934,0.376482356,1030.219373,24420.41979
70,0.512827825,1.919563637,0.318642136,0.412566954,912.5864565,27388.12325
30,0.783152581,1.781677385,0.145830411,0.291900838,973.015241,23979.81719
80,0.632094412,1.18291927,0.136167211,0.36752265,1064.136896,24197.31764
30,0.714720278,1.559778588,0.103685303,0.393790512,944.9470623,25241.0411
70,0.655995501,0.963013617,0.103531461,0.117081282,957.5635488,19720.23806
80,0.742595551,2.234262526,0.186703594,0.423617159,1194.722323,26448.61908
30,0.796212628,2.228309946,0.394268699,0.125729112,938.6449134,22830.77319
80,0.779755475,2.235409617,0.360440736,0.232536482,1186.80553,24011.54091
40,0.362278286,1.15027224,0.236995216,0.17627963,573.1686901,23358.3317
30,0.488501459,1.96387181,0.302421551,0.324730374,720.947068,26651.03144
60,0.506107081,2.341907621,0.20493586,0.458214565,871.537742,28465.0679
20,0.676230854,2.080644943,0.139525907,0.17263,767.7287946,23223.92677
80,0.642711036,1.482142126,0.318605116,0.410212751,1105.302698,25868.16017
40,0.628966015,1.545613255,0.268310116,0.125055851,814.4955448,21913.92951
30,0.402263468,1.199168776,0.190327811,0.432940678,682.3661176,26955.88147
30,0.441729253,1.745207064,0.212831187,0.163724764,605.0341863,23805.66998
40,0.569414031,1.733606399,0.323246178,0.363487796,854.3712118,26360.81533
60,0.793821886,1.681859183,0.384109255,0.114979759,1081.064591,21382.7039
30,0.456998731,1.309189155,0.239991288,0.273526118,674.1837996,24708.17251
20,0.419076562,1.849328314,0.253046552,0.103717433,533.4577868,23376.80979
50,0.55900744,1.730362293,0.201027981,0.475068842,907.6049106,27496.00726
20,0.470712269,1.696840063,0.289585564,0.496798163,742.21922,28741.07685
30,0.489259948,1.380116178,0.176853056,0.209845602,669.0957061,23496.64297
30,0.785209427,2.159946991,0.096102191,0.43164366,1011.629654,26443.75441
30,0.369347544,1.720511576,0.237347524,0.262162757,586.0753509,25763.40056
50,0.378643191,1.718458077,0.16869989,0.274175035,642.3834354,25495.42106
40,0.460348358,0.75330298,0.285774571,0.370042646,766.6700265,25052.39276
60,0.694929611,1.188100616,0.20516907,0.372202319,1066.872114,24356.44433
20,0.635953388,1.702823984,0.221170953,0.454402528,859.0313058,27185.35124
80,0.64938657,1.518662425,0.243362217,0.276462903,1051.992451,23723.18087
30,0.718057459,1.476707243,0.121646418,0.293821317,914.7735681,23678.13027
50,0.479578832,1.238305258,0.303307095,0.199244362,736.6682424,23304.53316
80,0.492789886,1.646380563,0.25971467,0.198592438,828.0897466,23614.05213
20,0.744113943,0.993285236,0.163421836,0.162939565,863.8462475,20883.24274
80,0.367301341,1.53791357,0.266941133,0.256770269,702.6348825,25098.92265
30,0.582016579,1.929483176,0.233263523,0.343645625,806.1149384,26185.43567
30,0.42100487,1.6509884,0.298878443,0.427049652,705.3078857,27906.68002
20,0.368097854,0.88251328,0.186358965,0.355895698,598.9827746,25519.22431
60,0.603215514,1.325187003,0.111363689,0.490108937,995.3330125,26390.33053
70,0.563228971,1.200548348,0.385502504,0.395478813,986.0506183,25797.33396
40,0.68569384,1.629449883,0.372344003,0.354930527,975.0417601,25646.748
40,0.586855187,1.7614593,0.394627404,0.358681717,876.9331333,26458.05139
40,0.681762297,1.766988053,0.255455144,0.389049255,967.3772034,26045.62984
60,0.441275791,1.472832108,0.390367907,0.289852137,768.2297917,25509.67857
30,0.373646008,2.205418915,0.103231245,0.314560202,591.524101,26908.27177
60,0.552698604,0.777795598,0.222254534,0.115626432,817.8250778,20292.00534
70,0.635017182,1.621284656,0.369682819,0.305030052,1020.760419,24850.62983
60,0.757671182,1.473311763,0.298568026,0.294212373,1108.480659,23737.02766
60,0.562154229,1.733245542,0.287096562,0.181304012,837.5845411,23347.69028
40,0.751820604,1.553179544,0.329890709,0.129063075,950.1753148,21617.98886
30,0.39599769,1.856672029,0.200602434,0.456725306,682.3632564,28504.62877
40,0.682831389,1.269620131,0.171285039,0.437169578,991.4869526,25577.0645
40,0.615797719,1.135575902,0.323144271,0.126810626,820.6435892,21402.03616
20,0.460193105,1.17814041,0.33193144,0.458425598,730.5130044,27463.03753
50,0.538248345,1.897270888,0.361353047,0.482128997,904.3118945,28451.6541
60,0.603278664,0.913571326,0.099577148,0.479743591,1001.82186,25431.61374
20,0.729867742,2.159316588,0.33167175,0.329223819,898.8640995,26091.35377
60,0.615113165,1.936698405,0.326865892,0.468341113,1010.827234,27757.2436
60,0.756692569,1.735296037,0.130336876,0.244085444,1059.937027,22907.16565
60,0.694102441,0.751242644,0.275530739,0.122829086,990.5408382,19855.49734
80,0.360066817,0.962957542,0.35707265,0.392306687,770.2277389,26300.70468
40,0.777491299,1.480140254,0.139299505,0.142466528,962.7039545,20991.89721
80,0.775689881,1.940167998,0.279918207,0.170543159,1156.94219,22337.30893
60,0.587041344,1.414666953,0.379460869,0.273320473,921.0095882,24347.79105
70,0.388332117,1.124859186,0.150573788,0.444831872,777.040809,26618.41656
50,0.374359058,1.821360447,0.311222003,0.242743404,639.4698738,25663.66156
20,0.57914698,1.499999676,0.365265149,0.273335158,758.7607115,24926.65664
20,0.649838461,2.28441957,0.186011221,0.411685724,840.2390379,27378.33282
70,0.679823264,1.13823373,0.090040684,0.332008574,1064.553443,23287.81317
20,0.517282926,1.381953827,0.220669175,0.460742249,763.9137251,27260.85306
20,0.616948009,0.992495585,0.223623543,0.216538717,768.025071,22490.64267
40,0.696673168,0.869756006,0.250830137,0.211460482,941.5773301,21649.91281
80,0.780961668,0.809761506,0.226232295,0.235242398,1224.193052,21105.12601
70,0.410623519,0.951510313,0.160489431,0.218290873,715.2439748,22835.61494
70,0.386739762,1.018097465,0.280685082,0.480333083,806.1871511,27302.69999
20,0.779755475,2.235409617,0.360440736,0.232536482,909.1593564,24640.17915
50,0.651976095,1.666424181,0.199217563,0.479442545,1006.342699,26989.12106
40,0.683959118,0.999097707,0.204423671,0.417760597,998.2831085,24893.10865
50,0.649715395,1.136745469,0.249851076,0.241645559,931.3069403,22751.4237
60,0.436452599,2.280821467,0.391893531,0.482247668,830.1555884,29615.74296
80,0.654700345,2.218460707,0.185172269,0.410506629,1085.21824,26648.00259
70,0.75465875,1.460580907,0.203652533,0.107152066,1067.288204,20392.75175
60,0.721681301,1.980211193,0.306128367,0.161312725,1001.659468,22733.42354
70,0.739253602,1.745505076,0.09239757,0.465096885,1166.837874,26010.47529
30,0.505498423,1.670230898,0.225340397,0.42254509,770.4889791,27217.20751
50,0.774853517,1.578431726,0.377653586,0.137636531,1024.623939,21733.53675
70,0.776920056,1.271353082,0.347330801,0.324968213,1202.170254,23807.3981
60,0.743543637,0.818118021,0.257125107,0.467857357,1176.84981,24939.36652
20,0.431862735,0.889957918,0.231918386,0.466362535,702.7413343,26865.82084
70,0.5936993,1.223649894,0.33106061,0.411572673,1020.871048,25761.09603
30,0.45040674,1.552422999,0.107301315,0.273037657,648.5852543,24761.85943
20,0.630812068,1.872585708,0.189928978,0.43034394,838.3654428,27068.71756
50,0.488977482,1.834404605,0.194729379,0.284010505,757.8789162,25300.62995
60,0.560988695,1.278543312,0.192878261,0.19911949,843.7931346,22514.73643
20,0.658225295,1.282049901,0.215173835,0.435289245,880.7014796,26055.78369
30,0.580750442,1.867916158,0.1356823,0.188572691,731.7920458,23434.2978
50,0.779223688,1.589420485,0.347365482,0.104805033,1012.189681,21103.82624
70,0.388045736,1.229359455,0.108844959,0.49294977,788.666913,27342.61683
70,0.639760216,1.19915805,0.380813153,0.249805992,1017.034689,23256.31003
20,0.753662429,0.925179948,0.396238351,0.254596671,936.1963236,22865.36088
30,0.570320278,1.494804009,0.219617435,0.172090245,733.0852227,22834.49418
20,0.692704874,2.18282466,0.327688909,0.266777337,840.1094971,25359.78102
50,0.589749992,1.752079866,0.16384085,0.368162531,892.3485178,25770.55248
70,0.538993282,1.719550629,0.161525844,0.368900331,910.3341696,25810.023
20,0.472978185,0.929712048,0.104327832,0.25524702,639.6315184,23276.20595
30,0.687747617,0.77505071,0.180775195,0.207733406,881.7582331,21331.13782
60,0.478518396,1.410210525,0.258767251,0.12259567,724.6613607,22172.94853
40,0.78575934,1.591383274,0.299987501,0.185152513,1003.616113,22355.7929
50,0.468309356,2.262029254,0.107787249,0.406225257,770.4777603,27603.9268
40,0.394736242,1.885724518,0.105780419,0.256615131,616.3448926,25312.65761
50,0.3534401,1.63377091,0.340695666,0.490065641,725.3673294,29063.01512
20,0.56832434,1.667797376,0.189410708,0.374873786,765.7749476,26231.42688
60,0.441930244,2.148211915,0.121034476,0.209745212,694.8692486,24634.18058
70,0.401538712,2.360595948,0.134585904,0.18652109,668.323748,24840.15008
50,0.733417767,1.805290322,0.399269914,0.11438796,965.5744828,21992.51838
60,0.782325134,0.757300431,0.223285579,0.228192806,1128.494702,21030.6005
20,0.759632558,1.238450822,0.098736717,0.401928063,949.7764631,24696.00099
40,0.664679538,1.742057972,0.322112589,0.354747109,945.1035765,25789.88973
80,0.528929985,2.33177713,0.311404194,0.482325805,976.8880322,28838.54061
70,0.524224923,1.897981006,0.177623863,0.128581309,792.3405307,22567.77577
80,0.553874676,1.263332407,0.135979098,0.457931839,1001.285823,26015.49633
80,0.4147349,1.002975457,0.158794154,0.203005525,736.6817752,22603.33883
70,0.601099903,1.803512446,0.313417185,0.476948334,1038.520253,27606.25525
60,0.602486186,1.336249412,0.23056028,0.118413631,859.1547924,21224.6658
50,0.652933255,1.013798851,0.286046713,0.189383518,921.9482165,21787.54018
60,0.590313592,1.530697603,0.148198793,0.227221151,876.1141387,23127.56
40,0.385133527,1.776227034,0.130937709,0.37726573,661.5718418,27022.81334
30,0.50794169,1.222331544,0.374682994,0.225191565,719.0035198,23939.85586
80,0.483355189,1.097288442,0.211591352,0.368137648,894.4038793,25045.72607
60,0.764736091,0.879503261,0.186977343,0.211007524,1092.061776,20963.24939
60,0.585876175,1.604043729,0.326144975,0.101964008,837.524497,21821.37887
50,0.527528951,2.275587424,0.360608905,0.155487232,753.487015,24345.02202
40,0.535116533,0.750004956,0.137095077,0.129479729,729.3132416,20469.76351
20,0.599858813,1.889518294,0.170251566,0.484471041,829.450388,27916.13648
50,0.775522402,2.320598977,0.104754336,0.413243734,1081.973318,26276.68799
30,0.510008857,1.231231306,0.225210545,0.113084953,657.6740256,21698.697
80,0.762269407,2.077466655,0.305405633,0.101247424,1111.49075,21571.52675
20,0.402293877,1.348786612,0.219119492,0.383835206,635.7857614,26734.34441
70,0.584310029,2.285263977,0.130415043,0.164608076,863.5075588,23319.07394
30,0.673461644,0.844021766,0.113738296,0.474303851,956.2804995,25244.59917
30,0.620779058,2.382383498,0.336406463,0.274961462,818.9257043,26031.57715
70,0.650978751,1.81454056,0.209791103,0.287669266,1009.364426,24369.10261
40,0.493146325,1.070074472,0.122392549,0.376747995,775.6597347,25104.15267
30,0.655448707,2.257208781,0.136572856,0.355095583,861.8881188,26227.8529
60,0.587009412,1.960747679,0.25246738,0.280856124,897.3727349,25039.64925
80,0.646768468,0.760840541,0.173728099,0.365260908,1101.101978,23389.6594
50,0.666813558,1.942120063,0.293644946,0.469245725,1022.113653,27528.89734
40,0.416699983,0.953026964,0.215674955,0.207689869,642.8322071,23060.68164
70,0.441159866,0.811525063,0.112075919,0.104847027,701.7921089,20343.58673
60,0.517690174,1.633389787,0.256104127,0.121820149,762.5907189,22348.34644
20,0.441336766,0.893261841,0.149851723,0.113874265,559.0194349,21265.5612
30,0.652933255,1.013798851,0.286046713,0.189383518,842.8807205,22007.59567
20,0.397187674,1.340406424,0.288902982,0.337218884,620.639192,26292.49864
60,0.758839103,1.086276611,0.164766006,0.385211608,1142.313546,23941.77474
30,0.432010693,1.767163102,0.199868641,0.296146967,650.1112826,25885.20062
60,0.355771114,2.143281424,0.290600992,0.323350662,672.5399497,27370.7116
80,0.380751259,2.267767994,0.140823738,0.242547372,689.0112799,25648.84365
30,0.477601409,2.135423554,0.210543499,0.474227563,758.0761984,28799.89112
80,0.632396963,2.053619251,0.275380797,0.313277543,1035.260769,25370.67652
60,0.614148482,1.672929238,0.233120507,0.39834013,977.7670433,26067.68464
40,0.556720185,0.751574682,0.266872914,0.390605693,871.3253246,24799.30795
70,0.519806628,0.914685327,0.26359747,0.341459073,908.381061,24329.98669
20,0.685306489,1.40547911,0.365950924,0.365161848,893.2988718,25620.17317
30,0.519660592,1.130993812,0.3235239,0.189017928,711.8351739,22987.16698
60,0.63174446,1.009992803,0.314637103,0.18698818,940.3612129,21831.80831
60,0.479306314,1.296896968,0.350193611,0.27648599,803.4340859,24654.37572
70,0.744063229,0.771492933,0.230011152,0.291210222,1155.057627,22128.85091
60,0.488111948,0.935978026,0.302595288,0.190275176,781.0163601,22426.54097
80,0.391940811,2.296470307,0.388072256,0.358938328,777.9123023,28076.64346
70,0.760561452,2.307696389,0.351838334,0.446747781,1200.808044,27372.62587
50,0.687747617,0.77505071,0.180775195,0.207733406,964.154774,21111.26068
20,0.390311286,2.175779403,0.208083476,0.220749344,551.9538038,25802.22429
80,0.712493772,2.113897992,0.363146045,0.328325829,1145.896467,25564.7324
70,0.608099936,1.030795534,0.364677977,0.154348978,944.2809944,21526.59561
50,0.659960797,0.801814194,0.375427879,0.303572485,993.2032947,23360.18378
80,0.609667252,0.900331226,0.391947881,0.122659853,978.1441659,20742.24825
50,0.763498487,1.866775739,0.127228741,0.419225387,1085.930199,25761.36566
60,0.369389148,0.763836032,0.342902134,0.440337113,758.5457051,26593.87013
50,0.667595283,0.750085806,0.12807978,0.395335115,1010.545738,23807.26169
40,0.765215661,1.145402238,0.389005255,0.463136681,1115.203518,25995.41004
30,0.782900424,1.826130256,0.345298181,0.35808334,1019.627354,25642.04278
20,0.538568049,0.788170022,0.312667898,0.335644359,757.9639812,24519.79198
50,0.532157483,1.113873888,0.235608727,0.201911336,788.5159328,22619.53364
30,0.621414882,1.658607755,0.303398511,0.271612261,828.398912,24681.3736
50,0.613203811,1.08323317,0.374271342,0.221814522,899.8580074,22883.75341
30,0.479396151,2.293157471,0.19536829,0.400729346,727.3107827,27991.10935
60,0.786902469,1.146108747,0.147162387,0.333645296,1150.049655,23127.31186
50,0.626390477,2.10476681,0.287122254,0.496596185,986.9670891,28333.49806
40,0.438798184,1.856655936,0.21049105,0.279779529,680.0161967,25696.48327
20,0.715929734,1.101438058,0.193894563,0.29149239,883.7795916,23319.94357
80,0.36135147,1.832988556,0.12352584,0.13582066,624.7593568,23299.41234
20,0.577393577,1.106032127,0.160302427,0.359524462,776.4507187,24846.79678
40,0.665728005,1.769282619,0.117844441,0.183652361,852.0525147,22598.9038
30,0.400086104,1.02197002,0.311189403,0.343435288,661.2951615,25723.0957
60,0.667595283,0.750085806,0.12807978,0.395335115,1050.87067,23714.27116
30,0.514642628,1.641526476,0.315962562,0.183445645,693.0792673,23859.61301
40,0.571128476,1.617185153,0.315145763,0.131016841,761.7953271,22569.74377
30,0.683949244,1.324895045,0.270201492,0.360262846,928.4170967,25001.98483
50,0.706958621,1.564539707,0.187221019,0.120820183,922.5787636,21146.87577
20,0.634116848,1.524178878,0.252337998,0.287536634,800.62975,24590.80478
60,0.626412504,0.801650184,0.395515808,0.105423899,916.9185759,20336.5333
20,0.442120552,1.841374171,0.252705264,0.441926715,691.6794523,28285.96101
80,0.415338536,1.48256414,0.248426653,0.480733981,850.1679167,27849.55056
70,0.798319415,0.946339052,0.100030872,0.241364568,1178.663897,21059.55157
40,0.733940177,1.294986225,0.185278182,0.356793506,1014.079431,24297.41335
50,0.569469391,2.399758255,0.286476727,0.264127967,831.330989,25784.2852
60,0.635697391,1.465256853,0.365393451,0.10214176,901.4180324,21442.32255
40,0.421475014,1.891716347,0.174529532,0.243655748,643.7606127,25196.74934
80,0.547461905,1.598738395,0.275982469,0.241222306,915.0156231,23942.14616
20,0.544423008,2.139817085,0.316052018,0.144179006,658.5729574,24058.24616
80,0.36321485,1.101473148,0.104124846,0.138974621,635.3212858,21921.93587
50,0.738736476,1.301760551,0.384925956,0.439211405,1113.965868,25949.44173
40,0.431862735,0.889957918,0.231918386,0.466362535,765.4989709,26679.51009
80,0.441038213,2.14283596,0.395680661,0.346869295,833.3963838,27384.70109
60,0.662243727,1.858401751,0.091747043,0.184135857,922.6972864,22480.61552
40,0.759632558,1.238450822,0.098736717,0.401928063,1049.458068,24448.98006
80,0.639276595,1.148699178,0.098163496,0.377866259,1073.431858,24122.11811
70,0.783409688,1.613636062,0.139551697,0.293128989,1162.520251,23275.42999
60,0.539234455,1.261852948,0.216348822,0.349699779,884.579182,24954.06539
60,0.584018713,1.368476712,0.335150902,0.260409749,908.6856258,23953.99076
80,0.611536255,0.996055408,0.373548798,0.295161289,1044.389955,23595.12927
30,0.439867577,2.142394552,0.150471153,0.449396163,708.5501953,28486.06196
70,0.424260334,0.901213615,0.396401866,0.276311145,784.0082671,24254.26307
70,0.583325417,1.483597773,0.166134198,0.382606256,971.9910947,25376.20592
80,0.40123098,1.084254559,0.304873909,0.414060249,821.1500758,26440.7437
50,0.561924402,1.532136826,0.325516495,0.369857227,887.9690569,26042.65848
40,0.653150604,1.272784728,0.284120561,0.330824361,933.062861,24545.11334
80,0.608099936,1.030795534,0.364677977,0.154348978,981.5193585,21454.05331
50,0.785214741,2.177723062,0.165019502,0.333686336,1072.065247,25068.50406
30,0.742894982,0.959486548,0.139472852,0.376488362,989.5734135,23877.62529
40,0.633622355,1.91627119,0.362624284,0.368377026,919.8515624,26542.46866
20,0.526519089,1.493175939,0.195161124,0.286387103,698.2339785,24853.1863
80,0.639176223,2.166485397,0.114250611,0.194665364,974.0865606,23198.77953
80,0.585876175,1.604043729,0.326144975,0.101964008,909.8745995,21670.71015
