Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling
2880,1,0.8,0.38,0.22,0.4,35419.1507359277,19541.4043469347
2881,2.5,0.24,0.8,0.22,0.6,56930.5035908789,12582.2202568903
2882,2.5,0.66,0.38,0.1,0.2,44786.8700988702,15205.3797086994
2883,1.5,0.66,0.24,0.46,0.6,43792.2705893808,18936.8443906271
2884,0.5,0.8,0.1,0.7,0.2,40077.8985768421,17698.7737939528
2885,2,0.38,0.1,0.22,0.2,45869.7026331553,11807.5211799979
2886,2,0.52,0.24,0.7,0.4,54949.9218472697,15563.2420195489
2887,0.5,0.24,0.1,0.1,0.4,33602.7594399255,11225.4195497223
2888,2.5,0.1,0.8,0.22,0.4,60387.7597525735,9813.96203506689
2889,2,0.38,0.1,0.46,0.6,50069.5457235734,14448.4627350491
2890,1,0.24,0.1,0.58,0.4,48950.1769363027,11661.8626251002
2891,1.5,0.66,0.24,0.46,0.4,44640.8376192731,17433.0363768435
2892,2,0.1,0.1,0.1,0.6,47240.333129404,8845.29322336901
2893,2,0.38,0.1,0.46,0.4,50748.2340826653,13299.3574101012
2894,0.5,0.38,0.24,0.1,0.6,32397.2869984974,15167.3759466722
2895,1.5,0.38,0.1,0.46,0.2,48215.385719177,12200.8177460764
2896,2.5,0.1,0.38,0.7,0.2,67534.1075233687,9861.13989247555
2897,0.5,0.52,0.38,0.7,0.6,45077.5353258693,17785.7885676121
2898,1,0.24,0.66,0.58,0.6,53938.847910642,13207.2294219905
2899,2.5,0.66,0.24,0.22,0.2,46369.519398118,15106.6087424778
2900,1,0.1,0.1,0.22,0.6,43147.9407006204,9248.66133193346
2901,1.5,0.38,0.24,0.58,0.2,52300.3671727534,12553.3464578764
2902,1.5,0.38,0.8,0.1,0.2,46313.4307473334,12697.1825606032
2903,0.5,0.1,0.8,0.7,0.4,56820.2383528686,10837.3293122913
2904,3,0.1,0.66,0.22,0.2,62446.7831501539,9386.3739972186
2905,1.5,0.38,0.24,0.58,0.6,50903.0731082426,14855.3814256926
2906,1.5,0.1,0.8,0.7,0.6,64201.1957801602,10927.8965025861
2907,1,0.66,0.38,0.34,0.6,39173.40482888,19338.9502333368
2908,0.5,0.24,0.1,0.7,0.4,47491.6947446333,11981.2700970882
2909,3,0.8,0.24,0.22,0.6,45316.0003519482,20017.1691578323
2910,2.5,0.1,0.52,0.34,0.2,61094.5734278713,9427.50066022452
2911,2,0.52,0.66,0.22,0.2,49305.1905191387,14204.8549488736
2912,2.5,0.38,0.38,0.58,0.6,58619.4111478851,14774.7357120659
2913,1.5,0.1,0.24,0.58,0.2,57124.2453165891,9458.23574271039
2914,2,0.24,0.52,0.34,0.2,55281.8691767114,11004.316038814
2915,1,0.38,0.66,0.58,0.2,52734.7976302544,13241.9098284564
2916,1.5,0.66,0.52,0.7,0.2,53312.9302472701,16138.9269181632
2917,0.5,0.38,0.1,0.1,0.6,30834.8576747447,14979.3920655688
2918,2.5,0.52,0.66,0.58,0.2,60440.0036022567,14404.4123368014
2919,2.5,0.52,0.1,0.58,0.2,55023.2343493122,13690.1536589243
2920,1.5,0.38,0.52,0.7,0.2,57463.3603117336,13071.4985195195
2921,2.5,0.8,0.52,0.1,0.4,43254.0049152175,18873.0223174291
2922,1,0.38,0.8,0.7,0.2,56357.1131992387,13523.8212546085
2923,2,0.1,0.66,0.22,0.2,56251.5370758143,9393.01527715045
2924,0.5,0.52,0.24,0.58,0.2,42779.4844914795,14651.9683952126
2925,3,0.52,0.24,0.22,0.6,49557.1474736473,16324.5753358069
2926,3,0.52,0.66,0.46,0.6,59034.2651026025,16886.4395698891
2927,1.5,0.8,0.1,0.7,0.6,45222.5223850817,20495.1010926723
2928,2,0.8,0.38,0.22,0.4,41904.2151340751,18965.8954679225
2929,0.5,0.66,0.52,0.7,0.4,45182.6625104264,18340.1781671405
2930,2.5,0.1,0.24,0.7,0.4,65943.8517740277,9903.127862417
2931,1.5,0.66,0.66,0.1,0.2,41172.9296004035,15995.7624878224
2932,1,0.38,0.66,0.7,0.6,53815.1998389961,15614.5216391253
2933,1,0.66,0.66,0.1,0.4,36884.3141101696,18128.4969653802
2934,0.5,0.8,0.66,0.1,0.6,30868.6096460497,21329.9960703216
2935,0.5,0.24,0.38,0.46,0.2,45829.7235239025,11247.0368422311
2936,1.5,0.38,0.24,0.46,0.2,49713.9797663828,12408.3580029185
2937,1.5,0.38,0.24,0.7,0.2,54756.3574900255,12694.4417466727
2938,3,0.1,0.52,0.34,0.6,63616.0249753888,9863.02722735227
2939,1,0.24,0.52,0.58,0.2,53680.9606038721,11474.918777265
2940,3,0.1,0.52,0.58,0.4,69105.1743118559,10094.7969993725
2941,2.5,0.1,0.24,0.7,0.2,66180.053118131,9653.79265724854
2942,1.5,0.1,0.52,0.34,0.4,54246.854783351,9741.49416161156
2943,1,0.52,0.8,0.1,0.2,40758.8421745632,14709.9457638555
2944,1.5,0.38,0.66,0.1,0.4,44417.3300451588,13811.0529122893
2945,1.5,0.52,0.1,0.34,0.6,41718.7100997857,16808.8072072151
2946,1.5,0.66,0.38,0.46,0.6,45208.2233761639,19051.9388201722
2947,1.5,0.38,0.52,0.46,0.6,51072.1271305477,15106.6232351227
2948,2,0.66,0.66,0.22,0.6,45560.5298745719,19036.3662337048
2949,3,0.1,0.1,0.58,0.2,65279.2179967548,9239.24901282378
2950,0.5,0.66,0.66,0.1,0.4,33259.7013702168,18504.5376938607
2951,0.5,0.8,0.66,0.1,0.2,32485.1906972579,18282.4413435661
2952,1.5,0.66,0.52,0.34,0.4,44740.9399055192,17705.7221222314
2953,3,0.24,0.8,0.1,0.4,57328.8912931338,11613.2646288613
2954,1,0.1,0.66,0.22,0.2,49138.5542609418,9460.98790635271
2955,1,0.24,0.38,0.1,0.6,40083.4060589311,12312.7282036317
2956,2.5,0.24,0.24,0.1,0.4,49218.3086873133,10927.2223411874
2957,2,0.8,0.38,0.7,0.6,51269.6788438144,20505.7445230758
2958,1.5,0.52,0.66,0.34,0.4,48027.2251600296,16012.1946428616
2959,2.5,0.1,0.1,0.7,0.6,64277.8705680443,9879.32064121348
2960,2.5,0.8,0.52,0.1,0.2,44316.4391763201,16937.6358999961
2961,2.5,0.52,0.24,0.34,0.4,50311.4173177061,15140.8873592587
2962,0.5,0.8,0.38,0.46,0.6,36344.6234208066,21199.7056899304
2963,3,0.38,0.38,0.1,0.4,51030.6021591275,13053.3056254424
2964,3,0.38,0.24,0.22,0.4,52662.4389055869,13001.384708575
2965,2,0.1,0.24,0.46,0.6,57483.0361535457,9739.58763979519
2966,1.5,0.8,0.1,0.46,0.2,42284.6488874911,17026.846023461
2967,3,0.38,0.8,0.1,0.4,54804.9919737124,13549.209646229
2968,3,0.8,0.38,0.58,0.4,55615.1825841003,18623.9891687376
2969,3,0.8,0.38,0.34,0.2,51582.2815858388,16690.1911422333
2970,2.5,0.38,0.8,0.46,0.4,60462.1926936653,14044.7348426977
2971,1,0.66,0.24,0.58,0.4,43733.168579908,17743.8471779339
2972,2,0.8,0.1,0.58,0.4,46941.8855552383,18721.7401745896
2973,2,0.52,0.66,0.22,0.6,47676.2928344015,17132.1131120593
2974,2.5,0.24,0.8,0.46,0.4,62990.1712824076,12198.971197314
2975,0.5,0.1,0.24,0.46,0.2,46797.8501102069,9355.82797887206
2976,2,0.8,0.38,0.34,0.2,45756.1129232923,17074.6373008874
2977,0.5,0.8,0.1,0.34,0.2,32519.1501774926,17697.1701482197
2978,1,0.1,0.52,0.1,0.2,44780.6203908014,9037.05795785346
2979,3,0.1,0.52,0.7,0.2,71769.8613345219,10056.660899745
2980,2,0.38,0.66,0.34,0.6,52847.8149277945,15034.170703736
2981,1,0.66,0.24,0.7,0.4,46142.5084996227,17762.9925338973
2982,2,0.24,0.24,0.46,0.4,54762.3811779006,11545.2355760197
2983,3,0.8,0.24,0.34,0.4,49035.0854635625,18420.8293963622
2984,3,0.24,0.52,0.46,0.6,62998.1031506889,12520.9871236518
2985,3,0.52,0.38,0.46,0.6,56481.0466776037,16615.0856936932
2986,1.5,0.24,0.8,0.58,0.6,58676.7615532636,13212.2517549503
2987,1,0.66,0.52,0.34,0.6,40520.7797648166,19433.9462528903
2988,1.5,0.52,0.38,0.7,0.2,53968.0329331416,14474.2871915689
2989,1.5,0.8,0.8,0.34,0.4,45349.4471928275,19507.3673349012
2990,3,0.38,0.66,0.7,0.4,67137.0914515906,14063.8082692881
2991,3,0.24,0.1,0.22,0.6,53243.5139161823,11600.9102370311
2992,3,0.38,0.38,0.7,0.2,65407.7723786323,12696.7338456613
2993,1.5,0.1,0.52,0.34,0.2,54479.1509613579,9450.00648179401
2994,0.5,0.52,0.1,0.7,0.6,42146.9917263989,17496.889908621
2995,1,0.66,0.24,0.7,0.2,47097.852918348,16042.1765019742
2996,0.5,0.66,0.52,0.58,0.2,43698.2076959005,16610.1682084408
2997,2,0.38,0.1,0.22,0.6,44469.6234229116,14256.8105709424
2998,3,0.52,0.8,0.1,0.4,52519.8212553342,15441.4398376485
2999,0.5,0.24,0.1,0.34,0.6,39172.9229734526,12429.3018772144
3000,2.5,0.38,0.1,0.46,0.2,54630.3861855013,12040.1542710539
3001,1.5,0.52,0.8,0.1,0.4,43428.7708197531,16047.831388116
3002,0.5,0.52,0.1,0.46,0.2,38685.7383777206,14380.5767625011
3003,2,0.24,0.66,0.7,0.4,63716.5805517176,12422.1660475798
3004,2.5,0.24,0.52,0.1,0.2,52505.3015189956,10559.8819540219
3005,1.5,0.52,0.24,0.46,0.2,47554.9597298395,14071.2772110585
3006,0.5,0.1,0.24,0.34,0.4,43786.5055635875,9497.84612408484
3007,1,0.24,0.8,0.7,0.2,58560.1031408952,11975.4591407566
3008,1,0.8,0.38,0.34,0.6,37326.6481881607,20937.9209458303
3009,2,0.52,0.38,0.58,0.2,54816.9372960463,14208.1849348288
3010,2.5,0.24,0.38,0.58,0.2,62413.3536167727,11151.5076179736
3011,2.5,0.8,0.52,0.7,0.2,57672.8693280869,17186.7263802756
3012,2.5,0.52,0.8,0.7,0.4,63101.7578767333,16015.5214548194
3013,1.5,0.1,0.38,0.22,0.2,50251.7029610502,9022.14580319597
3014,2.5,0.1,0.1,0.1,0.4,50722.2778255214,8581.59382319818
3015,1.5,0.8,0.52,0.58,0.4,48006.5566471474,19339.90393593
3016,0.5,0.66,0.52,0.7,0.4,45182.6625104264,18340.1781671405
3017,2.5,0.52,0.1,0.58,0.4,54091.6308864146,15139.6331717712
3018,2,0.66,0.1,0.7,0.4,51327.1648469294,17114.9799114329
3019,3,0.8,0.8,0.58,0.2,60506.3551139229,17215.7794190681
3020,2.5,0.52,0.1,0.34,0.4,48812.9918337922,14958.9193023345
3021,0.5,0.52,0.52,0.46,0.4,42208.5577111801,16507.0266487856
3022,2.5,0.66,0.24,0.46,0.6,49989.1493059171,18503.8268423996
3023,1.5,0.8,0.24,0.58,0.6,44339.5260501518,20592.9994289512
3024,0.5,0.66,0.38,0.34,0.4,36299.1652563557,18229.5905283871
3025,1.5,0.24,0.38,0.34,0.4,50118.8688375245,11632.1377521873
3026,0.5,0.52,0.8,0.34,0.4,42036.141589603,16748.9307231328
3027,2,0.8,0.8,0.58,0.6,52647.6341145321,20723.7428398552
3028,2,0.38,0.38,0.22,0.2,48794.3530244836,12217.8018510265
3029,1.5,0.38,0.52,0.7,0.6,56065.4175925867,15283.7402690557
3030,1,0.1,0.24,0.34,0.6,47590.9272890921,9698.59635977132
3031,1,0.38,0.66,0.58,0.2,52734.7976302544,13241.9098284564
3032,1,0.8,0.24,0.22,0.2,34928.0702225611,17489.0117511949
3033,1.5,0.8,0.8,0.34,0.4,45349.4471928275,19507.3673349012
3034,1,0.38,0.66,0.46,0.6,48836.568247852,15470.9309974597
3035,3,0.38,0.66,0.34,0.2,60255.2181037239,12568.1170110703
3036,3,0.66,0.66,0.22,0.2,53232.0921323884,15449.3796935202
3037,0.5,0.8,0.8,0.22,0.4,35703.7503862924,20113.258668799
3038,2,0.66,0.1,0.1,0.4,37838.5490470511,16963.7187688475
3039,0.5,0.66,0.24,0.58,0.2,40922.791362883,16300.7550145672
3040,2,0.8,0.52,0.58,0.2,52271.8380986803,17311.6980472554
3041,3,0.1,0.38,0.34,0.6,62323.0413250152,9672.37529860986
3042,1.5,0.38,0.52,0.58,0.2,55021.0528177658,12936.5314903087
3043,1.5,0.8,0.38,0.46,0.4,44170.1008287363,19204.3551573709
3044,2.5,0.52,0.24,0.34,0.4,50311.4173177061,15140.8873592587
3045,1,0.1,0.38,0.58,0.2,54825.0344120118,9700.76801113862
3046,1.5,0.52,0.52,0.7,0.2,55287.9661617074,14643.9266082745
3047,3,0.38,0.38,0.58,0.2,62975.9706154642,12541.5833682475
3048,2.5,0.1,0.66,0.34,0.4,62087.3688471002,9860.77984141589
3049,1,0.38,0.52,0.7,0.2,53924.0489180886,13205.8090373317
3050,1.5,0.52,0.38,0.34,0.4,45418.1976952119,15709.435227054
3051,0.5,0.38,0.52,0.1,0.2,36422.1136781474,12795.7164686614
3052,2,0.66,0.24,0.58,0.2,51411.0417593525,15533.5992614581
3053,2,0.1,0.66,0.1,0.2,53189.0819315571,9159.70882408596
3054,3,0.38,0.24,0.7,0.2,64040.7882668269,12509.9595497369
3055,2,0.38,0.8,0.1,0.4,48842.9290754735,13817.4857412551
3056,2.5,0.1,0.52,0.34,0.4,60857.901114536,9685.21325273241
3057,1.5,0.8,0.52,0.22,0.2,41118.8800014892,17448.6520011564
3058,1.5,0.38,0.38,0.58,0.4,52977.7999801187,13907.0803458973
3059,1,0.66,0.52,0.34,0.4,41326.9604650005,17995.9268910156
3060,3,0.52,0.66,0.22,0.6,53547.5121656085,16766.8600512268
3061,1,0.52,0.38,0.34,0.6,41202.4133920597,17414.7707183952
3062,0.5,0.38,0.24,0.34,0.6,38279.7269453565,15242.6771915233
3063,0.5,0.1,0.38,0.34,0.2,45444.2539248272,9362.06980178789
3064,3,0.24,0.8,0.34,0.2,63764.0138205583,11279.2633658278
3065,2,0.1,0.8,0.58,0.4,65354.3584678506,10458.1496265007
3066,1.5,0.66,0.38,0.7,0.2,51988.8926437044,15983.3915348164
3067,2,0.38,0.38,0.7,0.4,58655.0019109931,13928.4503390201
3068,0.5,0.24,0.1,0.7,0.4,47491.6947446333,11981.2700970882
3069,0.5,0.24,0.66,0.7,0.2,53480.0077602576,11942.6226784946
3070,2,0.8,0.1,0.46,0.4,44415.2333836193,18704.9461136595
3071,0.5,0.24,0.1,0.46,0.4,42395.7531884197,11685.2134073358
3072,2.5,0.1,0.38,0.1,0.4,53604.6207955599,9022.94413997072
3073,1,0.1,0.8,0.1,0.4,47027.9846184361,9737.63592181294
3074,1,0.38,0.66,0.58,0.4,52038.5954422408,14427.467246364
3075,3,0.38,0.1,0.58,0.6,58666.6350925174,14300.0499723468
3076,2,0.24,0.52,0.34,0.2,55281.8691767114,11004.316038814
3077,2.5,0.1,0.66,0.1,0.2,56403.9573472293,9147.85223836157
3078,2.5,0.1,0.24,0.34,0.4,58179.8970892846,9274.99199062011
3079,0.5,0.1,0.38,0.58,0.6,50365.0536822729,10433.3689040267
3080,2.5,0.66,0.1,0.1,0.2,41834.5136453716,14838.8606182077
3081,3,0.8,0.38,0.7,0.2,59188.3857641111,16891.9619067656
3082,2.5,0.38,0.24,0.7,0.6,59672.9177669378,14709.5105639949
3083,1.5,0.8,0.1,0.1,0.6,32046.8618314701,20572.9775958746
3084,0.5,0.66,0.1,0.34,0.4,33321.5475895667,17947.8202889044
3085,1,0.66,0.38,0.46,0.6,41805.5284901684,19326.0921873545
3086,1.5,0.24,0.52,0.22,0.2,49077.6431051975,10845.5886902374
3087,0.5,0.8,0.24,0.46,0.2,36691.7296755399,17841.2718970029
3088,0.5,0.1,0.8,0.22,0.2,46340.8980065623,9720.75920223102
3089,2.5,0.52,0.52,0.7,0.2,61626.3852931875,14363.4153172218
3090,3,0.38,0.66,0.1,0.4,53616.4700900172,13395.6783236974
3091,2.5,0.52,0.66,0.58,0.2,60440.0036022567,14404.4123368014
3092,3,0.52,0.24,0.58,0.4,58442.4969195525,15198.3418519196
3093,2,0.66,0.52,0.34,0.6,47079.708771917,18942.2202700877
3094,1.5,0.8,0.38,0.46,0.6,43262.8574984354,20672.4238394638
3095,1.5,0.66,0.1,0.58,0.2,46655.7088368319,15550.3177903408
3096,2.5,0.66,0.52,0.7,0.4,58534.1532593792,17399.8400245707
3097,1.5,0.38,0.38,0.22,0.6,44179.3519945895,14781.0490910989
3098,2.5,0.52,0.66,0.58,0.4,59518.6443834939,15798.089638199
3099,1.5,0.38,0.1,0.34,0.2,45476.6979423453,12054.7269364481
3100,1.5,0.66,0.24,0.7,0.2,50584.3508051653,15805.5642786644
3101,0.5,0.38,0.66,0.7,0.4,50645.3671328116,14770.1810777471
3102,1.5,0.66,0.38,0.46,0.2,47024.744752605,15830.8885821753
3103,2,0.8,0.24,0.1,0.4,37527.1904896247,18867.9787756475
3104,2.5,0.66,0.38,0.34,0.6,48735.3690031764,18625.6245902458
3105,0.5,0.8,0.66,0.1,0.2,32485.1906972579,18282.4413435661
3106,1,0.38,0.66,0.1,0.6,40304.1619493744,15282.3834208853
3107,1,0.38,0.8,0.7,0.6,55000.6371882804,15741.7656312253
3108,2,0.24,0.8,0.58,0.4,62446.6924931003,12421.1153593028
3109,1.5,0.8,0.66,0.1,0.4,38475.4752090838,19471.7997628296
3110,3,0.38,0.8,0.22,0.6,57153.0157223791,14793.7078476882
3111,2,0.52,0.8,0.58,0.4,57662.760716356,16081.8851266449
3112,2,0.1,0.24,0.22,0.6,51831.1696705905,9309.6733137061
3113,3,0.66,0.1,0.7,0.6,56288.7081023191,18270.3745236724
3114,1,0.66,0.52,0.34,0.4,41326.9604650005,17995.9268910156
3115,3,0.52,0.66,0.7,0.6,63973.1885661303,17024.5732992376
3116,1.5,0.8,0.8,0.1,0.4,39687.8722801012,19547.3104372484
3117,2,0.24,0.24,0.46,0.6,54250.2145555316,12287.3190865166
3118,2.5,0.1,0.52,0.34,0.4,60857.901114536,9685.21325273241
3119,3,0.66,0.66,0.1,0.4,49222.5092809286,17112.7183797243
3120,2,0.66,0.1,0.22,0.6,40010.2258262849,18560.0626560731
3121,1,0.66,0.52,0.58,0.2,47432.6219719344,16311.8922381175
3122,1.5,0.52,0.38,0.22,0.6,41837.7188735282,17104.17330146
3123,1,0.38,0.1,0.34,0.2,41898.4765466931,12213.6896288804
3124,2.5,0.52,0.1,0.1,0.4,42916.1130622234,14789.9379908913
3125,2,0.66,0.38,0.46,0.2,50267.8605272513,15632.9613498906
3126,3,0.38,0.38,0.58,0.2,62975.9706154642,12541.5833682475
3127,1.5,0.52,0.52,0.46,0.6,48668.7933353222,17295.4915153388
3128,1,0.8,0.8,0.34,0.6,41142.3008432094,21128.6001921449
3129,1.5,0.52,0.52,0.7,0.2,55287.9661617074,14643.9266082745
3130,3,0.1,0.1,0.1,0.2,54009.7434841889,8324.41349477361
3131,0.5,0.8,0.8,0.58,0.6,42599.498103067,21366.9751034941
3132,1.5,0.24,0.1,0.46,0.6,49453.1338533383,12163.7019585875
3133,1.5,0.38,0.52,0.1,0.4,43138.4537283859,13635.7603371264
3134,3,0.1,0.24,0.7,0.6,68688.4040056481,10079.2926697144
3135,1,0.52,0.38,0.22,0.2,39901.2541337807,14302.9061783943
3136,2,0.1,0.24,0.1,0.6,48739.9954417553,9077.84260787485
3137,3,0.66,0.8,0.46,0.4,58839.7788951233,17367.5376825217
3138,3,0.52,0.8,0.34,0.6,57544.6305690119,16936.6517617777
3139,0.5,0.66,0.1,0.58,0.4,38500.7635459593,17930.1837330224
3140,1,0.8,0.8,0.1,0.4,36378.569710026,19832.9082483838
3141,0.5,0.38,0.66,0.34,0.2,43612.2926338846,13204.2005782136
3142,2.5,0.52,0.8,0.34,0.6,54701.8669274429,17092.6792895552
3143,0.5,0.52,0.66,0.22,0.4,38019.0630493052,16602.9887244207
3144,3,0.52,0.38,0.22,0.6,50966.6199501643,16491.7593463396
3145,2.5,0.1,0.52,0.7,0.6,68356.5931973922,10488.5904257227
3146,2.5,0.1,0.38,0.46,0.6,62055.0252582022,9906.90325093907
3147,1.5,0.8,0.52,0.7,0.2,51469.9066317662,17574.074085098
3148,3,0.66,0.24,0.7,0.6,57759.5391393673,18425.488991045
3149,3,0.52,0.24,0.58,0.6,57639.5232734245,16527.2186943213
3150,0.5,0.24,0.24,0.34,0.6,40703.4704177965,12638.4158614427
3151,0.5,0.66,0.66,0.1,0.4,33259.7013702168,18504.5376938607
3152,3,0.24,0.66,0.58,0.6,66778.8573473355,12839.8640361558
3153,0.5,0.1,0.38,0.7,0.6,52847.3117182705,10614.3163748177
3154,0.5,0.38,0.66,0.46,0.4,45654.4404625132,14595.6140049221
3155,2,0.1,0.8,0.58,0.4,65354.3584678506,10458.1496265007
3156,3,0.66,0.66,0.22,0.2,53232.0921323884,15449.3796935202
3157,2.5,0.24,0.1,0.22,0.4,50794.7949347027,10909.295085771
3158,2.5,0.66,0.24,0.46,0.4,50869.7457271905,16985.8006637495
3159,2.5,0.66,0.24,0.58,0.6,52520.0236040664,18545.832959083
3160,2.5,0.66,0.24,0.58,0.6,52520.0236040664,18545.832959083
3161,1.5,0.66,0.66,0.58,0.6,50306.5605691361,19283.6798887777
3162,3,0.66,0.52,0.22,0.4,50937.2979638356,17024.5172960615
3163,3,0.1,0.1,0.58,0.4,65035.9507524866,9479.73982748271
3164,1,0.66,0.8,0.58,0.6,48101.4170373244,19605.1480843176
3165,2.5,0.8,0.8,0.1,0.6,44839.7142803418,20533.324975707
3166,1.5,0.8,0.8,0.22,0.2,43603.7551502791,17694.808488659
3167,2,0.24,0.66,0.34,0.2,56527.7549497471,11182.6237803488
3168,2.5,0.1,0.8,0.58,0.2,68743.9602916509,10193.9223589359
3169,3,0.8,0.24,0.46,0.6,50740.4910264943,20043.1240456349
3170,1,0.8,0.1,0.7,0.2,43789.7086054834,17372.7997664953
3171,2.5,0.1,0.1,0.7,0.4,64504.240825,9682.47890894177
3172,2.5,0.66,0.52,0.34,0.4,50931.5960875416,17246.7808646263
3173,2,0.1,0.8,0.34,0.2,60304.3098094331,9783.76312787561
3174,3,0.66,0.24,0.7,0.2,59746.3819835591,15347.4724697711
3175,3,0.66,0.1,0.46,0.4,52219.1632940587,16652.6692988441
3176,1,0.52,0.24,0.22,0.4,37662.0055956138,15786.3690415525
3177,3,0.8,0.52,0.7,0.2,60494.2831747311,17039.8224288065
3178,1.5,0.38,0.24,0.46,0.6,48328.5315312911,14764.51853413
3179,3,0.52,0.1,0.46,0.2,55352.4290439944,13458.4162419532
3180,3,0.1,0.24,0.34,0.2,61425.5523022545,9024.17053813955
3181,2.5,0.38,0.8,0.1,0.4,51918.7457446899,13664.0227080649
3182,1,0.38,0.66,0.7,0.6,53815.1998389961,15614.5216391253
3183,0.5,0.24,0.24,0.34,0.2,41652.1378731261,10874.1292664256
3184,2,0.24,0.24,0.1,0.4,46056.8009915338,11009.0447256586
3185,1.5,0.52,0.38,0.7,0.2,53968.0329331416,14474.2871915689
3186,2.5,0.66,0.66,0.1,0.6,45587.2180534952,18827.5383095106
3187,2,0.8,0.52,0.22,0.4,43248.4798273473,19089.8189699613
3188,2.5,0.66,0.24,0.46,0.6,49989.1493059171,18503.8268423996
3189,1.5,0.1,0.38,0.46,0.4,55674.3620865798,9748.9433040353
3190,0.5,0.8,0.52,0.1,0.4,30324.368287532,20007.985566496
3191,2,0.38,0.8,0.46,0.4,57392.4403644681,14171.3476514206
3192,2.5,0.52,0.38,0.34,0.6,50936.6350783904,16710.5873698821
3193,0.5,0.66,0.1,0.7,0.6,40093.6567160217,19400.6610924203
3194,2.5,0.24,0.66,0.22,0.4,56252.4918332792,11691.6750657302
3195,0.5,0.24,0.52,0.46,0.2,47170.4009781771,11438.186051104
3196,1.5,0.38,0.38,0.1,0.4,41783.4271234903,13457.8947394641
3197,2,0.52,0.66,0.22,0.4,48435.3254225691,15731.9345044199
3198,1,0.24,0.24,0.22,0.2,42692.0030543965,10544.6489633206
3199,1.5,0.38,0.66,0.34,0.4,50290.1670090766,14025.3665499261
3200,2,0.38,0.52,0.58,0.4,57527.2030846211,13981.6426657103
3201,1,0.52,0.52,0.58,0.2,49344.855530601,14746.4994010331
3202,1.5,0.38,0.52,0.7,0.2,57463.3603117336,13071.4985195195
3203,0.5,0.8,0.38,0.58,0.2,40629.6727523764,17983.7235767702
3204,2,0.52,0.52,0.34,0.6,49229.4099666395,17042.700838357
3205,0.5,0.66,0.24,0.1,0.6,28438.9676950942,19637.5737540126
3206,2.5,0.24,0.1,0.58,0.4,59022.9644921807,11444.1766752731
3207,3,0.8,0.1,0.1,0.4,41746.1398439871,18260.2039451982
3208,2,0.1,0.8,0.1,0.4,54141.7056018738,9613.91948647811
3209,3,0.8,0.1,0.34,0.2,48678.6444031373,16341.7192009141
3210,0.5,0.66,0.66,0.58,0.4,44064.0332946905,18454.9243481648
3211,3,0.52,0.38,0.34,0.2,55522.5248962403,13715.4804520799
3212,2,0.66,0.1,0.1,0.4,37838.5490470511,16963.7187688475
3213,1.5,0.8,0.52,0.46,0.6,44596.0283338035,20767.1697127476
3214,0.5,0.24,0.66,0.34,0.4,45225.3929439155,12320.104956739
3215,3,0.24,0.8,0.46,0.2,66454.8618025537,11468.5171930053
3216,0.5,0.38,0.24,0.34,0.4,38882.068164326,13987.6956773416
3217,3,0.1,0.8,0.58,0.2,71696.2701548699,10197.7113905311
3218,1.5,0.38,0.24,0.34,0.2,46985.1516945043,12266.4275333555
3219,1.5,0.8,0.24,0.34,0.6,39233.1877732066,20603.3365999025
3220,3,0.8,0.52,0.7,0.2,60494.2831747311,17039.8224288065
3221,1.5,0.1,0.38,0.58,0.4,58272.4423390541,9950.05125275024
3222,1.5,0.8,0.1,0.22,0.6,34961.0313337864,20538.2295363446
3223,0.5,0.66,0.8,0.34,0.2,41019.187749186,16820.3331856008
3224,3,0.52,0.1,0.34,0.2,52638.9224266456,13325.1327645945
3225,1.5,0.66,0.66,0.22,0.6,42401.829852421,19278.5818977042
3226,1,0.38,0.66,0.1,0.6,40304.1619493744,15282.3834208853
3227,2.5,0.8,0.1,0.1,0.2,40011.292926405,16445.1744266261
3228,2,0.24,0.52,0.58,0.6,59534.2079841251,12808.9305719013
3229,2.5,0.8,0.52,0.58,0.6,53169.3859135758,20409.2581719516
3230,1.5,0.24,0.24,0.58,0.4,54047.4355074182,11765.2583278062
3231,3,0.24,0.66,0.58,0.4,67286.8047927613,12164.544886772
3232,1.5,0.52,0.66,0.22,0.6,44459.9172102377,17371.7725666098
3233,0.5,0.1,0.24,0.22,0.2,41080.3346562151,8921.27552738342
3234,1,0.38,0.24,0.1,0.4,36806.3644954151,13500.0204879344
3235,3,0.38,0.1,0.7,0.2,62588.005644899,12301.7934155008
3236,2.5,0.8,0.52,0.34,0.2,50089.041566681,17015.7436314514
3237,0.5,0.52,0.1,0.1,0.2,30078.8653890532,14181.0766601235
3238,0.5,0.66,0.38,0.22,0.4,33522.7274732622,18246.9775417352
3239,1.5,0.52,0.38,0.1,0.2,40393.7446090929,13958.8165218086
3240,2,0.1,0.66,0.1,0.4,52955.2279986771,9443.10700747483
3241,1,0.1,0.52,0.58,0.2,56138.1583261692,9901.68832723961
3242,0.5,0.38,0.52,0.34,0.2,42333.05216157,13034.0222422889
3243,1.5,0.52,0.52,0.46,0.4,49442.3830866739,15933.011359341
3244,3,0.1,0.24,0.22,0.4,58298.8947363106,9042.28977086818
3245,3,0.1,0.52,0.1,0.2,58174.8086671562,8967.07772791694
3246,2,0.52,0.24,0.58,0.6,51718.1587136066,16837.4512393386
3247,3,0.24,0.66,0.58,0.6,66778.8573473355,12839.8640361558
