Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling,total_solarRad,
1500,0.3,0.36,0.35,0.1,0.6,16573.33524,1940.086222,3619.542089,
1501,1.38,0.75,0.6,0.26,0.6,20390.04859,2910.090986,9739.796535,
1502,1.38,0.62,0.225,0.1,0.8,17022.92864,2656.17275,8559.563598,
1503,1.38,0.49,0.225,0.42,0.4,20890.77019,2049.832102,5258.767774,
1504,0.3,0.49,0.35,0.1,0.4,16149.98476,2182.366952,5261.525804,
1505,2.46,0.62,0.6,0.5,0.8,24799.01285,2685.153254,8551.60683,
1506,2.46,0.49,0.1,0.1,0.4,19363.16649,1846.165615,5030.459304,
1507,1.92,0.36,0.1,0.26,0.8,20120.73273,1834.512503,4193.175355,
1508,0.3,0.62,0.35,0.34,0.4,17868.52974,2528.842339,7002.644712,
1509,2.46,0.1,0.6,0.18,0.6,25218.73786,1217.541779,602.2264778,
1510,3,0.1,0.475,0.26,0.2,26348.25405,1153.683104,463.1467429,
1511,1.38,0.23,0.6,0.18,0.4,22239.79232,1485.805029,1672.61274,
1512,1.92,0.36,0.225,0.26,0.2,21445.0521,1533.488408,2994.569285,
1513,1.92,0.23,0.6,0.18,0.8,23147.24995,1616.297727,2227.843922,
1514,3,0.75,0.1,0.34,0.6,21135.67333,2639.932074,9730.634564,
1515,1.38,0.23,0.35,0.34,0.2,22408.19908,1371.528985,1462.967073,
1516,2.46,0.23,0.225,0.18,0.6,22158.33237,1400.914025,2008.69805,
1517,2.46,0.23,0.35,0.34,0.8,24226.43325,1558.812131,2226.606843,
1518,1.38,0.62,0.35,0.42,0.2,21356.19748,2209.033163,6219.249295,
1519,1.38,0.36,0.1,0.26,0.2,19517.10383,1500.627143,2841.106425,
1520,0.3,0.36,0.6,0.18,0.4,18936.2383,1905.571797,3230.784927,
1521,2.46,0.62,0.35,0.26,0.6,21625.89328,2446.635372,7773.491255,
1522,1.38,0.49,0.35,0.5,0.4,22296.0042,2109.656181,5258.767774,
1523,2.46,0.1,0.1,0.5,0.6,25014.84726,1144.487014,602.2264778,
1524,3,0.36,0.1,0.42,0.2,24010.302,1498.366493,2993.230601,
1525,2.46,0.75,0.225,0.5,0.4,22591.57758,2547.500613,8769.494223,
1526,0.3,0.62,0.6,0.26,0.2,18813.96943,2404.404668,6220.89462,
1527,0.84,0.62,0.6,0.5,0.4,21934.31975,2542.095759,7001.076551,
1528,1.38,0.49,0.475,0.5,0.8,22628.70966,2418.907751,6450.88629,
1529,1.92,0.36,0.475,0.42,0.4,24070.56127,1792.147403,3394.104642,
1530,3,0.36,0.475,0.26,0.2,24899.08894,1589.262649,2993.230601,
1531,1.92,0.49,0.35,0.42,0.4,22756.74259,2054.340805,5032.242432,
1532,3,0.36,0.225,0.5,0.6,25051.64709,1798.781163,3789.623947,
1533,3,0.49,0.35,0.42,0.6,24499.44023,2141.218263,5604.977222,
1534,0.84,0.62,0.475,0.26,0.2,19482.07639,2292.146245,6220.110539,
1535,2.46,0.36,0.35,0.34,0.8,23432.94065,1910.062907,4190.66943,
1536,0.84,0.1,0.35,0.1,0.4,19619.30958,1092.289246,497.6532392,
1537,2.46,0.1,0.35,0.5,0.6,26511.52632,1238.11513,602.2264778,
1538,1.38,0.23,0.475,0.5,0.8,24061.26751,1687.521431,2091.904074,
1539,0.84,0.49,0.6,0.34,0.2,21356.34108,2051.180654,4663.433033,
1540,3,0.49,0.225,0.5,0.6,24388.44172,2117.128696,5604.977222,
1541,0.84,0.36,0.1,0.42,0.2,19651.34184,1586.245214,2841.595155,
1542,3,0.75,0.475,0.1,0.4,21551.92365,2535.337861,8767.269282,
1543,0.3,0.1,0.225,0.42,0.8,20176.15885,1255.583766,630.9014586,
1544,0.84,0.1,0.475,0.1,0.6,20273.59135,1173.134471,564.4545755,
1545,0.3,0.36,0.6,0.26,0.4,19671.56513,1924.035618,3230.784927,
1546,0.84,0.36,0.35,0.42,0.4,21037.75925,1813.119786,3229.919707,
1547,3,0.49,0.6,0.1,0.2,23537.8618,1833.47816,4451.968231,
1548,2.46,0.75,0.225,0.42,0.4,21949.87719,2538.809465,8769.494223,
1549,2.46,0.36,0.1,0.5,0.2,23694.04573,1536.421556,2993.942804,
1550,0.3,0.36,0.475,0.42,0.6,20215.22947,2046.934586,3619.542089,
1551,1.92,0.23,0.1,0.26,0.8,20924.96467,1457.849547,2227.843922,
1552,1.38,0.1,0.35,0.18,0.4,21678.45604,1114.202622,497.8088828,
1553,3,0.36,0.35,0.42,0.4,25340.69908,1710.804822,3391.427274,
1554,3,0.1,0.225,0.34,0.4,25542.67841,1116.32803,532.716705,
1555,3,0.36,0.6,0.26,0.2,25557.1951,1630.811269,2993.230601,
1556,1.92,0.49,0.1,0.34,0.6,20301.13585,2099.400454,5610.63178,
1557,1.92,0.62,0.1,0.18,0.2,18784.1751,2019.673026,6218.302699,
1558,1.38,0.49,0.1,0.42,0.4,20078.01497,1999.975531,5258.767774,
1559,0.3,0.49,0.475,0.42,0.4,19790.38073,2264.259621,5261.525804,
1560,2.46,0.62,0.475,0.34,0.2,23522.61823,2146.233086,6217.260103,
1561,2.46,0.49,0.6,0.26,0.8,23439.30822,2325.774786,6185.454872,
1562,3,0.62,0.475,0.26,0.6,23278.312,2445.401819,7770.036115,
1563,2.46,0.75,0.35,0.34,0.8,21563.69566,2907.759603,10698.44973,
