Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling
2920,2.3,0.24,0.54,1.38,0.6,295067.382,140368.2015
2921,2.3,0.1,1.2,0.74,0.8,267155.3551,113163.3285
2922,1.8,0.8,0.1,0.42,0.8,131307.5052,193429.0127
2923,0.3,0.66,0.1,1.7,0.6,223226.0059,187711.7939
2924,2.8,0.52,1.2,0.74,0.8,229152.4303,169493.5209
2925,2.8,0.52,0.98,0.1,0.8,152819.8475,152456.3059
2926,1.3,0.38,0.32,1.38,0.8,249591.0877,160997.7909
2927,0.3,0.24,1.2,0.1,0.4,131326.9769,103699.3185
2928,0.3,0.1,1.2,0.42,0.2,186403.5304,96603.20886
2929,2.8,0.24,0.32,1.38,0.8,298084.5381,143973.8268
2930,0.8,0.1,0.1,1.7,0.2,292591.9398,122557.8075
2931,0.3,0.1,0.54,1.7,0.6,283188.6866,129598.5099
2932,0.3,0.66,0.54,0.74,0.2,170797.9687,139132.8439
2933,2.3,0.8,0.1,1.38,0.8,230832.8627,211374.0354
2934,1.3,0.1,0.32,0.74,0.4,230703.3703,103925.9192
2935,0.3,0.24,0.76,0.74,0.2,202216.5577,112628.3016
2936,0.3,0.24,0.54,1.7,0.2,277032.1443,133651.4907
2937,2.8,0.8,0.1,0.1,0.6,120075.2594,166526.3654
2938,2.8,0.8,0.1,1.38,0.2,269425.3325,160038.484
2939,0.8,0.52,0.54,1.06,0.6,207520.0507,162684.3146
2940,0.3,0.66,0.1,1.7,0.4,231513.0474,172251.7005
2941,2.3,0.24,0.54,1.38,0.4,299653.8619,135049.5616
2942,2.8,0.1,0.76,1.7,0.8,347666.0979,133992.5316
2943,2.8,0.38,0.54,1.38,0.2,304670.1872,138599.8744
2944,0.8,0.24,0.1,0.1,0.2,129429.2416,90708.11685
2945,0.8,0.38,0.54,1.38,0.6,246138.4835,154172.5771
2946,1.3,0.38,0.76,0.74,0.4,213745.3708,131594.0332
2947,0.3,0.8,0.54,0.1,0.4,82199.35497,153605.3933
2948,2.3,0.1,0.98,0.74,0.2,268749.2409,107088.9453
2949,1.8,0.52,0.54,1.38,0.6,258352.9099,169283.7132
2950,2.8,0.38,0.54,0.74,0.6,235826.6022,140573.4381
2951,1.8,0.1,0.98,1.38,0.4,309959.4562,124448.6322
2952,1.8,0.52,0.54,0.74,0.2,218870.649,130763.83
2953,2.3,0.24,0.54,0.42,0.4,210901.1272,110586.6311
2954,1.8,0.66,0.54,0.74,0.8,184501.4069,184562.9782
2955,1.3,0.24,1.2,1.7,0.8,303468.7196,154433.3643
2956,2.8,0.52,0.76,0.74,0.2,244478.0766,132873.9891
2957,2.3,0.8,0.32,1.7,0.4,276596.4534,184422.1108
2958,2.8,0.1,0.98,1.06,0.4,306096.7013,118091.0126
2959,1.8,0.24,0.1,0.42,0.8,181568.4733,118211.2195
2960,2.3,0.24,0.1,0.42,0.4,201410.6377,107726.0379
2961,2.3,0.24,0.1,1.38,0.8,282860.0162,142215.4978
2962,0.3,0.1,0.32,1.7,0.8,276838.9453,130607.8222
2963,1.8,0.8,1.2,0.74,0.2,213621.2561,151555.4622
2964,0.8,0.8,1.2,0.1,0.6,99737.80791,175915.8685
2965,2.3,0.52,0.76,1.38,0.4,281123.1025,158901.0336
2966,0.8,0.8,0.1,0.1,0.2,94860.08398,130014.7519
2967,2.3,0.52,0.1,0.42,0.8,163687.0218,155945.2427
2968,2.8,0.52,0.32,0.1,0.8,139872.4292,148764.6458
2969,2.8,0.24,0.76,0.74,0.8,251318.3198,131305.8536
2970,0.8,0.24,0.98,1.06,0.6,241163.2941,134232.8864
2971,1.3,0.8,0.32,0.42,0.2,151683.3381,138963.6419
2972,2.8,0.8,0.98,1.38,0.4,275624.949,181966.9579
2973,2.3,0.52,0.32,0.1,0.8,129661.8417,149170.377
2974,0.8,0.8,0.54,0.1,0.6,87644.41968,172592.4087
2975,0.8,0.1,0.98,0.74,0.8,225543.3243,111787.5609
2976,2.8,0.66,0.1,0.42,0.6,168683.0144,159310.31
2977,1.3,0.8,0.32,0.42,0.6,132226.3965,177200.6441
2978,2.8,0.66,1.2,1.06,0.4,262440.0265,165448.1173
2979,0.3,0.66,0.98,1.06,0.4,199249.7669,164622.6613
2980,0.8,0.38,0.98,0.1,0.2,137826.1563,105853.8259
2981,2.3,0.1,0.98,0.1,0.4,194656.8842,89877.49496
2982,2.3,0.8,0.54,1.7,0.2,291770.9131,168778.1243
2983,0.8,0.66,0.1,1.06,0.6,187240.8787,175016.9643
2984,0.8,0.24,0.32,0.74,0.4,203510.5372,116401.5602
2985,2.8,0.66,0.54,0.74,0.6,212227.4696,169524.7993
2986,1.8,0.52,0.32,0.74,0.6,197757.9836,153903.9341
2987,2.8,0.8,0.98,1.06,0.6,239681.31,192829.1999
2988,1.8,0.24,0.32,0.42,0.2,199997.4605,102888.0672
2989,0.8,0.52,0.1,0.1,0.6,95034.02822,137414.4758
2990,0.3,0.38,0.76,0.74,0.4,185930.5729,131368.1376
2991,0.3,0.24,1.2,1.38,0.4,260680.1082,136377.619
2992,2.8,0.66,1.2,1.06,0.6,253356.4113,179973.3576
2993,1.3,0.1,0.98,1.06,0.6,270427.6735,118148.5885
2994,1.8,0.52,0.1,1.06,0.8,216489.4247,171023.702
2995,2.3,0.8,1.2,0.42,0.2,190927.2341,143769.5424
2996,1.8,0.24,0.76,1.7,0.4,315611.2057,142558.511
2997,2.8,0.24,0.54,0.74,0.2,259869.1419,114566.779
2998,1.8,0.66,0.98,0.74,0.8,192607.836,186861.4216
2999,0.3,0.24,0.98,1.06,0.6,226580.9637,134075.2188
3000,1.8,0.8,0.98,0.74,0.8,182229.5764,204694.6984
3001,1.8,0.52,0.76,1.06,0.4,244109.4249,151679.5421
3002,2.8,0.52,0.54,1.7,0.2,318473.0294,153330.3762
3003,2.3,0.52,0.76,0.1,0.2,161171.9433,114831.0712
3004,1.8,0.24,0.54,0.1,0.8,151631.1775,111764.727
3005,1.8,0.52,0.32,0.74,0.6,197757.9836,153903.9341
3006,1.8,0.52,0.76,1.06,0.8,230158.2152,174885.9628
3007,1.3,0.24,0.54,0.1,0.6,143175.3724,106101.1418
3008,0.8,0.1,0.76,1.06,0.6,253102.3305,116647.239
3009,1.8,0.66,0.54,1.7,0.6,270792.3417,189318.0466
3010,0.8,0.8,0.76,0.42,0.4,137577.5956,161027.3899
3011,2.3,0.52,0.1,0.1,0.4,138228.0591,123260.5313
3012,0.3,0.24,0.1,1.06,0.8,204972.0162,134704.8959
3013,2.3,0.52,0.32,0.42,0.8,168763.2412,157314.1728
3014,2.3,0.66,0.32,1.38,0.6,253663.9113,181902.6834
3015,2.3,0.52,0.54,0.1,0.6,140049.7859,138815.9142
3016,2.3,0.52,0.1,1.38,0.2,276130.5102,143426.0612
3017,2.8,0.52,0.76,1.06,0.4,265238.4688,152195.1093
3018,2.3,0.8,0.54,0.1,0.4,129301.0272,150556.6195
3019,1.8,0.24,0.32,0.42,0.6,190095.8482,114525.6029
3020,0.8,0.1,0.32,1.7,0.8,291753.2342,130581.5354
3021,2.8,0.8,0.76,0.1,0.4,143545.7248,151477.4307
3022,1.3,0.1,0.76,1.7,0.6,315264.4269,131488.5637
3023,2.3,0.1,0.76,0.1,0.4,190798.5445,88625.32739
3024,1.3,0.1,0.32,0.74,0.4,230703.3703,103925.9192
3025,1.3,0.66,1.2,1.7,0.4,279155.9332,178128.0799
3026,0.8,0.8,0.32,0.74,0.8,145889.5035,203585.4624
3027,0.3,0.8,1.2,0.1,0.8,82002.49341,197411.3181
3028,2.8,0.1,0.54,1.06,0.2,300276.2329,113726.8914
3029,1.3,0.66,1.2,0.42,0.8,151382.2062,181821.3687
3030,0.8,0.38,0.54,1.7,0.2,282019.7664,142731.025
3031,0.3,0.38,0.76,0.74,0.8,174336.2552,150477.9003
3032,0.3,0.1,0.76,1.06,0.6,238108.2101,116437.6185
3033,0.8,0.52,0.54,0.1,0.2,120288.4917,113320.7093
3034,2.3,0.24,0.98,0.74,0.4,252480.1421,121953.7794
3035,1.3,0.24,0.1,1.38,0.8,259735.764,141496.7853
3036,1.3,0.52,0.98,1.06,0.2,244392.4073,140527.3216
3037,0.8,0.24,0.1,0.1,0.2,129429.2416,90708.11685
3038,1.8,0.38,1.2,0.42,0.2,205990.0091,117041.9749
3039,0.3,0.8,0.32,0.74,0.8,132652.1529,205183.6723
3040,2.3,0.52,0.98,1.06,0.4,258871.6801,153064.7755
3041,1.8,0.38,0.98,1.7,0.2,314198.1411,146583.3855
3042,1.8,0.8,0.98,1.38,0.2,265619.2152,164594.3003
3043,1.8,0.52,0.98,0.74,0.6,210400.5741,157614.254
3044,0.8,0.1,0.54,0.1,0.2,150282.0707,83542.00661
3045,0.3,0.24,0.98,1.7,0.8,272169.4006,153630.038
3046,2.8,0.8,1.2,1.06,0.6,243208.0513,193863.7819
3047,0.8,0.8,0.54,1.7,0.2,256422.3642,168180.1628
3048,1.3,0.38,0.32,0.74,0.4,205015.5024,128954.2493
3049,2.3,0.66,0.1,1.7,0.8,265205.2578,200226.7606
3050,0.8,0.1,0.76,1.7,0.4,303774.3226,128984.4434
3051,2.3,0.24,0.32,0.1,0.8,158619.8038,110349.9545
3052,1.8,0.52,0.54,1.06,0.6,232095.8332,162521.1753
3053,1.3,0.24,0.32,0.74,0.2,221778.1505,110973.4401
3054,1.8,0.66,0.54,1.06,0.8,214114.6229,191212.4718
3055,0.3,0.8,0.54,1.7,0.2,242379.7352,168119.8282
3056,2.3,0.52,1.2,1.38,0.8,274640.7307,183377.8609
3057,1.3,0.52,0.1,1.7,0.6,260765.2418,172697.2729
3058,1.3,0.66,0.1,0.42,0.4,144808.595,144307.7309
3059,2.3,0.66,0.54,0.42,0.6,168378.4568,162179.3762
3060,2.8,0.38,0.54,1.38,0.4,297969.4249,146969.5392
3061,1.3,0.38,0.76,0.1,0.8,128955.6915,132825.7227
3062,1.8,0.24,0.76,0.1,0.6,159400.4289,107811.3227
3063,2.8,0.8,0.98,0.74,0.2,231212.8142,150802.8437
3064,1.3,0.52,1.2,1.06,0.4,239602.8089,153684.7718
3065,2.8,0.38,1.2,1.7,0.2,338541.4131,148879.7844
3066,2.3,0.8,0.32,1.7,0.6,266874.9521,201583.0256
3067,0.3,0.1,1.2,1.7,0.8,292493.6684,135556.7658
3068,1.3,0.52,0.1,1.06,0.6,210869.9693,159756.9629
3069,0.8,0.38,0.98,1.38,0.2,266725.3501,138474.7503
3070,1.8,0.38,0.76,0.74,0.2,232302.306,123346.053
3071,1.8,0.8,0.32,0.1,0.2,124487.0797,130602.4649
3072,0.3,0.8,0.54,1.7,0.2,242379.7352,168119.8282
3073,0.3,0.66,0.98,0.42,0.4,136175.562,150356.7006
3074,1.3,0.1,0.1,0.74,0.8,222142.4656,106342.3086
3075,2.8,0.52,0.98,1.7,0.6,310130.0906,178116.2314
3076,0.8,0.38,0.1,0.74,0.4,186709.1705,127348.5869
3077,1.3,0.1,0.32,1.38,0.2,287728.491,117730.927
3078,1.8,0.52,0.54,1.06,0.2,248418.7648,138548.3351
3079,1.8,0.1,1.2,0.74,0.2,260876.9312,107522.632
3080,1.3,0.24,0.98,0.1,0.6,151420.1306,108641.1365
3081,2.8,0.1,0.1,1.7,0.8,334748.4979,129929.6545
3082,0.3,0.38,1.2,1.06,0.6,217034.9477,150775.0556
3083,1.3,0.1,0.76,1.06,0.2,270500.4082,112757.0364
3084,2.3,0.38,0.76,0.74,0.4,236520.3432,132654.2308
3085,0.3,0.1,0.54,1.38,0.8,258076.702,125077.824
3086,1.3,0.52,1.2,1.7,0.8,275189.5194,189925.5929
3087,0.3,0.66,0.76,0.74,0.8,150885.0527,188901.2278
3088,1.8,0.24,0.76,0.1,0.2,169424.098,95891.10022
3089,2.8,0.1,0.1,0.42,0.4,227053.6522,95075.4264
3090,0.3,0.66,0.54,0.74,0.4,161451.1981,155265.0996
3091,2.3,0.1,0.98,0.74,0.6,265034.8996,110650.2779
3092,2.3,0.24,1.2,0.42,0.8,214335.4805,124744.7343
3093,0.3,0.52,0.32,0.42,0.2,140515.1875,120601.1661
3094,2.8,0.38,0.76,1.38,0.8,291101.1547,164070.2287
3095,0.8,0.66,0.98,0.42,0.6,141994.9121,166148.9433
3096,2.8,0.52,1.2,0.1,0.2,179167.7395,117457.6791
3097,0.3,0.8,1.2,1.38,0.4,220236.5488,183872.1458
3098,2.3,0.38,0.76,0.1,0.2,170614.8732,105667.6863
3099,2.8,0.66,0.54,0.1,0.8,133088.6514,168658.2933
3100,0.8,0.66,1.2,1.7,0.2,275722.0357,163273.6702
3101,0.8,0.8,0.32,1.38,0.2,228564.923,160651.9903
3102,2.3,0.8,0.54,0.1,0.2,140116.7406,131792.2597
3103,2.3,0.1,0.32,1.7,0.2,333586.097,126325.5001
3104,1.3,0.52,0.76,0.1,0.8,116198.4718,153086.3115
3105,2.8,0.38,0.98,1.38,0.2,312391.375,141036.3051
3106,2.3,0.1,0.1,1.38,0.8,301446.0928,122642.9186
3107,0.3,0.66,0.1,0.42,0.8,104042.874,178672.2902
3108,2.8,0.24,0.76,1.38,0.6,309193.44,142120.0677
3109,0.3,0.24,0.76,1.7,0.6,272347.966,146775.0203
3110,2.8,0.66,0.54,1.38,0.8,261269.9872,196661.6528
3111,1.3,0.38,1.2,1.7,0.8,288744.0147,172099.9464
3112,2.8,0.52,0.32,0.74,0.4,227077.5008,141966.8939
3113,1.8,0.1,1.2,0.74,0.4,258872.3948,109632.9136
3114,0.3,0.24,1.2,0.74,0.6,200389.1628,127390.6055
3115,0.3,0.24,0.32,0.74,0.8,179988.2233,128407.4427
3116,0.8,0.66,0.54,0.42,0.6,133728.1479,163806.9874
3117,0.3,0.1,0.98,0.74,0.8,210235.2083,111962.6482
3118,0.8,0.24,0.54,1.7,0.2,291414.8477,134271.9684
3119,0.3,0.66,0.98,1.38,0.2,234820.1559,155682.9925
3120,1.8,0.24,0.98,1.7,0.8,311705.01,153855.048
3121,1.3,0.24,0.32,0.42,0.2,187915.9155,102085.6759
3122,2.8,0.24,0.76,1.06,0.4,288191.0628,129480.2123
3123,2.8,0.66,0.1,0.1,0.8,123236.8013,166072.9235
3124,2.8,0.66,0.98,1.06,0.8,243030.3982,192636.9255
3125,1.8,0.66,0.54,1.06,0.8,214114.6229,191212.4718
3126,1.8,0.1,0.76,0.74,0.2,253635.5335,105145.7123
3127,1.8,0.52,0.98,1.38,0.4,273997.7053,159801.6876
3128,1.3,0.1,1.2,1.7,0.2,325952.8482,129717.42
3129,1.8,0.38,0.32,1.7,0.2,302098.6812,142814.2639
3130,0.3,0.52,0.76,1.38,0.4,231255.4881,158248.5886
3131,1.3,0.24,1.2,0.74,0.2,237735.3431,116034.2845
3132,2.8,0.38,0.54,0.74,0.4,242699.6488,131799.7611
3133,1.8,0.38,0.1,0.74,0.4,211734.3331,128230.3818
3134,0.8,0.52,0.1,0.74,0.4,175602.9008,139979.3827
3135,2.3,0.52,1.2,0.1,0.2,168728.6952,117182.5908
3136,1.8,0.66,0.98,1.7,0.8,271592.8381,205462.8484
3137,0.3,0.52,0.32,0.74,0.2,174525.7811,128608.4819
3138,2.8,0.52,1.2,1.38,0.4,298390.0058,161446.9736
3139,0.8,0.52,0.1,0.1,0.6,95034.02822,137414.4758
3140,1.3,0.66,0.1,1.38,0.4,235007.2215,165858.8594
3141,1.8,0.8,0.1,0.42,0.2,158462.0284,137497.4
3142,2.3,0.66,0.98,0.42,0.6,176547.872,164535.6045
3143,0.8,0.38,0.1,0.74,0.2,193546.6518,117991.1544
3144,2.3,0.52,1.2,1.38,0.6,280487.0891,172751.9599
3145,0.8,0.24,0.1,0.1,0.2,129429.2416,90708.11685
3146,2.3,0.66,0.1,1.38,0.8,241784.8151,194397.2595
3147,0.3,0.8,0.76,1.7,0.2,246510.8873,169336.2407
3148,1.3,0.52,0.1,1.7,0.8,254458.1952,183949.1636
3149,2.8,0.52,0.98,1.38,0.6,286976.6162,171834.7271
3150,0.8,0.8,0.98,0.42,0.6,133106.8885,181714.7776
3151,0.3,0.52,0.98,0.42,0.4,145302.9674,137641.1547
3152,0.3,0.52,0.54,0.1,0.8,85961.20794,154505.6044
3153,2.8,0.66,0.76,0.1,0.6,143711.0284,155128.3897
3154,0.8,0.38,0.98,1.7,0.2,289822.0829,145167.3972
3155,1.8,0.66,0.54,0.74,0.6,191448.9448,169915.8368
3156,1.3,0.8,1.2,1.06,0.6,211320.692,195063.5287
3157,2.8,0.24,0.1,0.74,0.2,250605.9272,111713.2499
3158,1.8,0.8,0.32,1.06,0.8,198918.4375,207472.2248
3159,1.3,0.24,1.2,1.38,0.2,292758.7727,131638.7968
3160,1.3,0.24,0.1,0.1,0.8,129648.354,108684.9679
3161,2.8,0.8,0.1,0.74,0.6,192519.8368,181220.7578
3162,1.3,0.38,0.98,1.38,0.8,261979.9414,164697.0867
3163,2.8,0.24,0.54,0.42,0.2,226488.6499,105542.2086
3164,2.8,0.24,0.32,1.38,0.4,305470.4593,134319.9831
3165,0.3,0.38,0.98,1.06,0.4,219585.6464,140184.9808
3166,2.8,0.52,1.2,0.74,0.6,234898.4144,158718.8663
3167,2.8,0.52,1.2,1.06,0.6,264425.9455,166092.3655
3168,1.8,0.38,0.32,0.42,0.4,182695.3961,121189.8515
3169,2.8,0.1,0.1,1.7,0.2,339162.2604,125639.7359
3170,2.8,0.66,0.54,0.1,0.4,148317.7153,138187.8044
3171,1.8,0.8,0.1,0.42,0.2,158462.0284,137497.4
3172,1.3,0.38,0.98,1.38,0.4,273257.4945,147730.9367
3173,0.8,0.66,1.2,0.42,0.2,163128.9003,134798.917
3174,1.8,0.66,0.54,0.74,0.6,191448.9448,169915.8368
3175,0.8,0.52,0.98,1.7,0.6,265231.148,177834.7999
3176,1.8,0.1,0.54,0.1,0.4,174812.11,86805.81101
3177,0.3,0.1,0.32,0.42,0.4,167828.6241,94077.47475
3178,2.8,0.1,1.2,0.1,0.8,205989.603,94247.56538
3179,0.8,0.38,0.54,1.7,0.8,264315.4985,168971.4036
3180,2.3,0.66,0.76,1.7,0.6,285546.2908,190393.4557
3181,2.8,0.8,0.76,0.1,0.6,134250.5272,170293.1804
3182,0.3,0.66,0.76,0.74,0.6,157696.4462,172811.7973
3183,2.8,0.38,0.54,0.74,0.2,249754.1268,123149.3047
3184,0.8,0.66,0.32,1.7,0.6,242082.7091,188613.0528
3185,1.8,0.1,0.54,0.1,0.6,172852.4698,88669.07811
3186,1.8,0.24,0.1,0.42,0.4,189992.2489,107254.586
3187,1.8,0.38,1.2,0.1,0.8,148184.3503,135238.2987
3188,1.3,0.52,0.98,1.7,0.6,277967.031,177704.0054
3189,1.8,0.66,0.76,1.7,0.8,267818.8304,204372.5345
3190,1.3,0.1,0.98,1.38,0.4,297899.347,123787.1367
3191,2.3,0.8,0.76,1.38,0.2,272703.3354,163677.3301
3192,0.8,0.66,0.54,0.42,0.2,151272.3107,131233.5999
3193,1.3,0.8,0.98,0.1,0.2,125833.8556,134624.2426
3194,0.3,0.1,0.98,1.7,0.8,289044.677,134444.754
3195,1.8,0.38,0.1,0.42,0.2,184790.492,110538.3125
3196,2.3,0.1,0.32,1.7,0.2,333586.097,126325.5001
3197,1.8,0.52,0.98,1.38,0.4,273997.7053,159801.6876
3198,2.3,0.52,0.98,0.42,0.2,204301.4091,125169.0774
3199,2.8,0.52,0.1,0.74,0.2,230957.3841,128808.6748
3200,1.3,0.24,0.76,1.7,0.6,299713.106,147311.0984
3201,0.8,0.52,0.76,0.74,0.6,181963.5338,156780.4155
3202,1.3,0.24,1.2,1.38,0.6,283825.8751,142864.7592
3203,0.3,0.52,1.2,0.42,0.4,148963.4066,138750.6787
3204,0.8,0.8,0.76,1.06,0.4,200517.8924,174941.0099
3205,0.3,0.24,1.2,0.74,0.6,200389.1628,127390.6055
3206,2.8,0.66,1.2,1.06,0.8,246551.1718,193671.9213
3207,2.3,0.66,0.32,0.74,0.4,206675.2844,153223.8237
3208,0.3,0.1,0.98,0.74,0.8,210235.2083,111962.6482
3209,0.3,0.24,0.1,1.38,0.4,239912.7254,129980.7851
3210,1.8,0.1,1.2,1.38,0.2,315250.8464,123514.5362
3211,2.8,0.24,0.1,1.38,0.8,293293.6123,142548.1382
3212,1.3,0.8,1.2,1.7,0.6,260683.0819,206831.2699
3213,0.3,0.8,0.76,1.7,0.4,236228.9965,187574.1445
3214,0.8,0.38,0.76,1.06,0.2,236884.053,130004.9515
3215,2.3,0.1,0.54,1.38,0.8,310532.3891,125468.5969
3216,0.3,0.52,0.76,0.74,0.4,175154.8789,144142.1791
3217,0.3,0.8,0.1,1.38,0.8,182374.4733,215364.4578
3218,1.3,0.8,0.98,0.1,0.6,107594.6995,173672.1211
3219,0.8,0.38,0.1,0.74,0.6,180336.1836,136880.3869
3220,1.3,0.66,0.54,0.74,0.2,198182.2727,139207.9743
3221,2.3,0.24,1.2,0.42,0.2,227431.6023,108586.9507
3222,2.3,0.52,0.98,0.74,0.8,215349.2102,168614.5656
3223,0.8,0.66,0.32,1.06,0.2,210282.6149,145201.7446
3224,0.3,0.1,0.32,0.74,0.2,204155.1863,100390.2815
3225,1.8,0.24,1.2,1.7,0.6,318326.6672,150221.2267
3226,0.3,0.1,0.76,1.7,0.6,287239.9951,130880.2954
3227,1.3,0.38,0.32,0.1,0.6,124872.5807,121338.2782
3228,2.3,0.66,0.1,1.7,0.8,265205.2578,200226.7606
3229,0.8,0.24,0.32,0.42,0.2,174328.1779,101614.4708
3230,2.3,0.8,0.98,0.42,0.4,176292.211,160868.4675
3231,0.3,0.8,0.98,1.38,0.4,216679.5878,182822.1634
3232,2.8,0.66,1.2,1.38,0.6,279433.3895,186496.2331
3233,2.8,0.66,0.54,0.42,0.8,171703.9816,176335.6107
3234,0.8,0.1,1.2,1.06,0.2,264353.0027,114416.8308
3235,0.3,0.24,0.1,1.06,0.6,209081.6751,128790.256
3236,0.8,0.8,0.54,0.74,0.2,177184.9199,148063.3203
3237,1.3,0.1,1.2,1.7,0.4,324082.2468,131868.0412
3238,0.8,0.1,0.76,1.38,0.4,280858.2702,122016.8458
3239,1.8,0.1,0.1,0.1,0.4,165224.4036,83881.06778
3240,2.8,0.8,1.2,0.74,0.4,223587.6288,169367.6437
3241,1.3,0.1,0.32,1.38,0.6,283991.2565,121865.2989
3242,0.3,0.8,1.2,0.74,0.4,164712.2914,170941.7263
3243,2.8,0.8,0.98,0.42,0.6,176592.1797,178968.1506
3244,1.3,0.1,0.76,0.74,0.4,239281.7795,106643.5823
3245,0.8,0.52,0.1,1.06,0.4,205516.3956,147403.9757
3246,1.3,0.52,0.32,1.38,0.4,249850.491,155793.8668
3247,1.8,0.52,0.76,0.1,0.8,127826.8766,152304.977
3248,2.3,0.24,0.1,1.06,0.2,269396.6587,119275.5847
3249,2.3,0.38,0.1,1.38,0.2,285297.8874,135197.4083
3250,2.3,0.8,1.2,1.06,0.2,253997.0513,159069.5134
3251,0.8,0.24,1.2,0.74,0.2,224369.4527,115478.6742
3252,0.8,0.66,0.1,0.74,0.8,150547.9503,183839.0546
3253,1.3,0.66,0.98,0.1,0.8,110014.8802,173574.2115
3254,0.3,0.24,0.54,0.42,0.6,154590.7038,115389.41
3255,0.8,0.8,0.98,1.06,0.6,195306.5678,194725.1086
3256,1.3,0.24,0.32,1.38,0.8,264600.6691,142925.2239
3257,0.8,0.38,0.32,1.38,0.8,236358.9402,161344.993
3258,1.3,0.38,0.98,1.7,0.4,296384.5953,154327.1606
3259,1.3,0.8,0.76,1.38,0.6,230051.7163,199028.6303
3260,2.8,0.66,0.1,0.74,0.8,195854.1953,180970.5914
3261,2.3,0.1,0.76,0.42,0.2,231806.0289,96662.19394
3262,2.3,0.66,0.54,0.1,0.2,148162.7097,122656.8217
3263,2.8,0.66,0.98,1.06,0.4,258940.0537,164379.0836
3264,2.8,0.52,0.76,1.06,0.6,257140.3562,163873.1961
3265,0.3,0.52,0.32,1.06,0.4,196148.7159,148871.2756
3266,1.3,0.8,0.1,1.06,0.6,190103.7472,189180.8025
3267,0.3,0.52,0.54,1.7,0.8,236748.0093,187865.9135
3268,0.3,0.38,0.1,0.1,0.8,87153.46379,130915.2114
3269,2.8,0.8,0.1,1.7,0.4,281728.4195,183120.9454
3270,2.3,0.52,0.32,0.42,0.2,191669.2583,121319.1734
3271,1.8,0.24,1.2,1.7,0.8,315130.7907,154939.5292
3272,2.3,0.52,1.2,0.74,0.8,218911.1052,169683.1695
3273,2.3,0.66,0.54,0.1,0.8,123247.5048,169302.9964
3274,0.3,0.8,1.2,1.7,0.4,243571.3675,189732.0003
3275,2.3,0.38,0.1,0.1,0.8,137677.4665,128590.1116
3276,2.8,0.8,0.98,0.74,0.2,231212.8142,150802.8437
3277,2.8,0.66,0.54,0.42,0.2,197768.8403,131722.5309
3278,0.3,0.24,0.1,0.1,0.8,100774.6146,110052.776
3279,1.8,0.24,0.32,0.42,0.8,186593.9918,119659.4434
3280,0.3,0.1,0.98,1.38,0.6,267909.3211,125171.3528
3281,2.3,0.38,1.2,1.38,0.4,299066.5354,150005.1182
3282,2.8,0.52,0.76,0.74,0.2,244478.0766,132873.9891
3283,2.8,0.1,0.1,1.06,0.4,289301.7101,112744.0994
3284,2.3,0.1,0.1,0.42,0.8,212999.8474,97485.60498
3285,1.3,0.1,1.2,1.7,0.6,322360.8432,133786.9237
3286,1.8,0.24,1.2,1.38,0.6,295352.7391,143498.9463
3287,1.8,0.52,0.1,1.7,0.2,288291.3861,149585.6486
3288,1.3,0.24,0.76,1.38,0.2,285577.4847,129328.7554
3289,1.3,0.24,0.98,1.38,0.8,276890.8589,146707.8284
3290,2.8,0.24,0.1,1.38,0.4,300706.9174,132878.5292
3291,2.3,0.24,0.76,1.38,0.8,296122.354,146239.3527
3292,2.8,0.8,0.32,1.38,0.4,263297.6689,178374.5927
3293,2.3,0.24,0.32,1.06,0.8,261677.2019,136343.6787
3294,1.8,0.1,0.98,0.74,0.2,257395.3112,106374.5072
3295,2.3,0.38,0.54,1.38,0.8,276743.6309,162729.7027
3296,2.3,0.52,0.1,1.38,0.6,259808.1856,166648.5721
3297,1.3,0.66,1.2,1.7,0.6,270605.4172,192878.8621
3298,2.8,0.1,0.98,1.7,0.6,352334.0934,134054.2026
3299,0.3,0.66,0.54,0.74,0.2,170797.9687,139132.8439
3300,1.3,0.24,0.76,1.7,0.4,304062.5491,141745.6619
3301,1.3,0.38,0.1,0.42,0.2,172894.1192,109778.1901
3302,2.3,0.52,0.76,1.7,0.6,296478.4621,176815.9822
3303,2.8,0.66,0.32,1.38,0.6,263626.0945,181864.016
3304,2.3,0.38,1.2,0.42,0.2,217249.7766,117498.1383
3305,0.3,0.38,1.2,1.38,0.6,243321.9043,157669.5335
3306,2.8,0.38,0.98,0.74,0.6,243777.4724,143013.7895
3307,0.3,0.38,0.98,0.42,0.8,144466.0486,144018.2793
3308,0.3,0.1,1.2,1.38,0.4,273395.9956,123832.4736
3309,2.8,0.1,1.2,1.38,0.6,333209.49,128197.3476
3310,1.8,0.8,0.32,1.7,0.2,276512.6769,167221.6253
3311,0.8,0.66,0.32,1.06,0.8,185117.9237,191583.9701
3312,2.8,0.24,1.2,1.7,0.6,339132.5859,151135.8489
3313,1.3,0.1,0.98,0.74,0.4,243069.6096,107873.5022
3314,1.8,0.66,0.98,1.06,0.8,222132.0306,193499.6331
3315,1.3,0.38,0.32,1.7,0.2,290620.1146,141908.5018
3316,0.8,0.8,0.32,0.1,0.6,82897.401,171368.2576
3317,2.8,0.8,0.54,1.06,0.8,224089.1596,207381.7294
3318,0.8,0.38,0.54,0.74,0.8,184639.5941,148480.7501
3319,2.3,0.38,1.2,0.1,0.2,178133.4935,108048.0207
