extWall_u,window_u,shgc,roof_u,transmittance,total_idealHeating,total_idealCooling
0.10000000022476256,2.452301812857456,0.1,0.10066898929528634,0.20017032253732592,105587.125,13489.2705078125
0.10047101945626746,0.9097897744309626,0.10000027768026777,0.10096047830331827,0.20003035136273278,89715.7421875,14676.3544921875
0.10009362583395988,1.2516479492666486,0.10000000000001345,0.10086871197245378,0.20011595702237434,93743.3671875,14316.5810546875
0.10000220512865218,0.30106649088792553,0.18395684100895202,0.1004668457845767,0.21390553539708876,79510.1875,17496.00390625
0.10293876598679817,0.30404026541910684,0.31284886413737856,0.10065194585922879,0.2250824034743911,75261.390625,19861.8515625
0.10000567948636654,0.4587105572981907,0.1,0.1,0.20000106856829603,84698.46875,15161.5078125
0.10242283300221414,2.1279648215950355,0.10000118151841093,0.10134837519199329,0.2000262320147795,102789.890625,13674.58203125
0.1007213424265146,0.3000002038632726,0.40904503739249276,0.10009575091280791,0.23812080914871528,72183.5546875,21370.806640625
0.10037436221047401,0.30007263902635845,0.35900155726369154,0.1004201087903085,0.21703229868919052,73817.421875,20531.38671875
0.10052927808193597,0.3000494222126315,0.11383588388732667,0.10000130348083477,0.2008974018649824,82343.390625,15717.7216796875
0.1096630384063832,1.347710095657437,0.10004099709721077,0.10004807102732909,0.2003766272468729,94959.8046875,14230.7861328125
0.10150116590091393,1.0421566850149542,0.1,0.10015875497309248,0.2000077189329111,91297.171875,14529.318359375
0.10001243530808583,0.5000067569971214,0.10000027768026777,0.10149735490626745,0.20003035136273278,85174.2890625,15115.126953125
0.10007862908530758,0.30000015500325716,0.5520860073826386,0.10359543426906112,0.24766023944713747,67882.265625,22890.31640625
0.10047932820396066,0.3001331954296639,0.2317689409363887,0.10000140599811004,0.20000000000447854,77868.90625,18452.416015625
0.10076773480871709,1.6334499016809998,0.10000019840060406,0.10004099020675616,0.200159129294652,97878.6796875,14015.181640625
0.1006127698053492,1.8095657837028942,0.10000024490612715,0.10149037160150398,0.20003035136273278,99707.6953125,13886.5390625
0.10305917824165066,0.3000147900175313,0.10653507026880799,0.11431924630576254,0.20048259253691897,82884.0,15531.9814453125
0.10562447631087715,1.012045259052876,0.1,0.1001188523357216,0.20000065812021267,91002.7265625,14562.4609375
0.11065939716910642,0.30003241768653943,0.5804540723788071,0.10467347840085524,0.21159605527226868,67531.8984375,22967.16015625
0.10000153952459129,0.3006836572142147,0.677911665854755,0.10014130394993281,0.21390553539708876,64432.78125,23634.70703125
0.10011991744327167,1.8566990479565795,0.10000000000001345,0.10096326943489617,0.20005109498207285,100176.3515625,13853.56640625
0.10001227484892287,0.3009414980687392,0.2022821996311154,0.10208266875460457,0.2068888450270905,78891.7734375,17867.78125
0.10046288938951425,0.3000494222126315,0.10814890127337956,0.10069967517980069,0.20059588078265772,82581.7734375,15568.654296875
0.10016866185632597,0.41158731337100635,0.10000000000002907,0.10104376838879431,0.20000763343593322,84180.1171875,15219.083984375
0.10531885126413551,0.3000000800720934,0.18166774032446106,0.10000053559587219,0.20274723189665858,79717.59375,17401.21484375
0.10197648486270942,0.30001978116565753,0.36179783574656454,0.10009491498373038,0.2000000000008062,73879.4296875,20490.66796875
0.100086443665215,2.0431144531223198,0.10000000000000311,0.10058855315739024,0.20000585717341943,101970.9765625,13724.2392578125
0.10000582150072089,0.30000000000000027,0.6999999998391426,0.10176909905657996,0.7999999999451431,60239.515625,25118.556640625
0.10235346703649441,0.30006826941704384,0.699819223259538,0.10110400365387803,0.7208808128800974,60644.86328125,24971.966796875
0.10041183379223845,0.3668973621303148,0.1017656075110947,0.10000174241560439,0.2001216063107869,83589.03125,15319.2568359375
0.1022387879759819,0.30491004877711037,0.24082570278845317,0.10021129724767905,0.200123892647786,77655.90625,18613.76171875
0.10093594836011863,0.3000224957975497,0.22561791102056084,0.10002802448739866,0.21218088436515534,78058.421875,18373.134765625
0.10006143008465217,0.3005674369337522,0.6912232929776182,0.10539134194086883,0.2161238828893296,64107.8125,23714.359375
0.10047932820396066,0.30009608515744807,0.5618785937472431,0.10270866653963706,0.2025137300338369,67999.0390625,22776.2890625
0.10602792480695378,0.7661617793099337,0.1,0.1001188523357216,0.2000006368004545,88144.5390625,14832.869140625
0.10143279757185421,1.205266279155361,0.1,0.10020739365141886,0.20000674172391672,93211.71875,14359.91796875
0.10559354133691501,0.3001247574587094,0.14265120054689018,0.10000759506714238,0.20126613026331694,81250.5546875,16460.392578125
